Accession,QCIssue,NumAPOBECs,NumConservedAPOBECSites,ADIndex
EU517766,True,0,41,0.0
EU517767,True,0,41,0.0
EU517768,True,0,41,0.0
EU517770,True,0,41,0.0
EU517771,True,0,41,0.0
EU517772,True,0,41,0.0
EU517773,True,0,41,0.0
EU517774,True,0,41,0.0
EU517775,True,0,41,0.0
EU517776,True,0,41,0.0
EU517777,True,0,41,0.0
EU517778,True,0,41,0.0
EU517779,True,0,41,0.0
EU517780,True,0,41,0.0
EU517781,True,0,41,0.0
EU517782,True,0,41,0.0
EU517783,True,0,41,0.0
EU517784,True,0,41,0.0
EU517785,True,0,41,0.0
EU517786,True,0,41,0.0
EU517787,True,1,41,0.024390243902439025
EU517788,True,0,41,0.0
EU517789,True,0,41,0.0
EU517790,True,0,41,0.0
EU517791,True,0,41,0.0
EU517792,True,0,41,0.0
EU517793,True,0,41,0.0
EU517794,True,0,41,0.0
EU517795,True,0,41,0.0
EU517796,True,0,41,0.0
EU517797,True,0,41,0.0
EU517798,True,0,41,0.0
EU517799,True,0,41,0.0
EU517800,True,0,41,0.0
EU517801,True,0,41,0.0
EU517802,True,0,41,0.0
EU517803,True,0,41,0.0
EU517804,True,0,41,0.0
EU517805,True,0,41,0.0
EU517806,True,0,41,0.0
EU517807,True,0,41,0.0
EU517808,True,0,41,0.0
EU517809,True,0,41,0.0
EU517810,True,0,41,0.0
EU517811,True,0,41,0.0
EU517812,True,0,41,0.0
EU517813,True,0,41,0.0
EU517814,True,0,41,0.0
EU547186,True,0,41,0.0
EU616639,True,0,41,0.0
EU673412,True,0,41,0.0
EU673413,True,0,41,0.0
EU673414,True,0,41,0.0
EU673416,True,0,41,0.0
EU673417,True,0,41,0.0
EU673418,True,1,41,0.024390243902439025
EU673419,True,0,41,0.0
EU673420,True,0,41,0.0
EU673421,True,0,41,0.0
EU673422,True,0,41,0.0
EU673423,True,0,41,0.0
EU673424,True,0,41,0.0
EU673425,True,0,41,0.0
EU673426,True,0,41,0.0
EU673427,True,0,41,0.0
EU673428,True,0,41,0.0
EU673430,True,0,41,0.0
EU673431,True,0,41,0.0
EU673432,True,0,41,0.0
EU673433,True,0,41,0.0
EU673434,True,0,41,0.0
EU673435,True,0,41,0.0
EU673436,True,0,41,0.0
EU673437,True,0,41,0.0
EU673439,True,0,41,0.0
EU673440,True,0,41,0.0
EU673441,True,0,41,0.0
EU673442,True,0,41,0.0
EU673443,True,0,41,0.0
EU673444,True,0,41,0.0
EU673445,True,0,41,0.0
EU673446,True,0,41,0.0
EU673447,True,0,41,0.0
EU693240,True,0,41,0.0
EU697904,True,0,41,0.0
EU697905,True,0,41,0.0
EU697906,True,0,41,0.0
EU697907,True,0,41,0.0
EU697908,True,0,41,0.0
EU697909,True,0,41,0.0
EU735540,True,0,41,0.0
EU743963,True,0,41,0.0
EU743964,True,0,41,0.0
EU786670,True,0,41,0.0
EU786671,True,0,41,0.0
EU786672,True,0,41,0.0
EU786673,True,0,41,0.0
EU786674,True,0,41,0.0
EU786675,True,0,41,0.0
EU786676,True,0,41,0.0
EU786678,True,0,41,0.0
EU786679,True,0,41,0.0
EU786680,True,0,41,0.0
EU786681,True,0,41,0.0
EU787513,True,0,41,0.0
EU807832,True,0,41,0.0
EU807833,True,0,41,0.0
EU861977,True,0,41,0.0
EU864043,True,0,41,0.0
EU864044,True,0,41,0.0
EU864045,True,0,41,0.0
EU864046,True,0,41,0.0
EU864047,True,0,41,0.0
EU864048,True,0,41,0.0
EU864049,True,0,41,0.0
EU864050,True,0,41,0.0
EU864051,True,0,41,0.0
EU864052,True,0,41,0.0
EU864053,True,0,41,0.0
EU864054,True,0,41,0.0
EU864055,True,0,41,0.0
EU864056,True,0,41,0.0
EU864057,True,0,41,0.0
EU864058,True,0,41,0.0
EU864060,True,0,41,0.0
EU864061,True,0,41,0.0
EU864062,True,0,41,0.0
EU864063,True,0,41,0.0
EU864064,True,0,41,0.0
EU864065,True,0,41,0.0
EU864066,True,0,41,0.0
EU864067,True,0,41,0.0
EU864068,True,0,41,0.0
EU864069,True,0,41,0.0
EU864070,True,0,41,0.0
EU864071,True,0,41,0.0
EU864073,True,0,41,0.0
EU864074,True,0,41,0.0
EU864076,True,0,41,0.0
EU864077,True,0,41,0.0
EU864078,True,0,41,0.0
EU864079,True,0,41,0.0
EU864080,True,0,41,0.0
EU864081,True,0,41,0.0
EU864082,True,0,41,0.0
EU873002,True,0,41,0.0
EU873003,True,0,41,0.0
EU873005,True,0,41,0.0
EU884500,True,0,41,0.0
EU884501,True,0,41,0.0
FJ036960,True,0,41,0.0
FJ036962,True,0,41,0.0
FJ036964,True,0,41,0.0
FJ036965,True,0,41,0.0
FJ036966,True,0,41,0.0
FJ036967,True,0,41,0.0
FJ036968,True,0,41,0.0
FJ036970,True,0,41,0.0
FJ036971,True,0,41,0.0
FJ036972,False,12,41,0.2926829268292683
FJ036973,True,1,41,0.024390243902439025
FJ036974,True,0,41,0.0
FJ179456,True,0,41,0.0
FJ179457,True,0,41,0.0
FJ179458,True,0,41,0.0
FJ179459,True,0,41,0.0
FJ185237,True,0,41,0.0
FJ185238,True,0,41,0.0
FJ185239,True,0,41,0.0
FJ185240,True,0,41,0.0
FJ185241,True,0,41,0.0
FJ185242,True,0,41,0.0
FJ185243,True,0,41,0.0
FJ185244,True,0,41,0.0
FJ185245,True,0,41,0.0
FJ185246,True,0,41,0.0
FJ185247,True,0,41,0.0
FJ185248,True,0,41,0.0
FJ185249,True,0,41,0.0
FJ185250,True,0,41,0.0
FJ185251,True,0,41,0.0
FJ185252,True,0,41,0.0
FJ185253,True,0,41,0.0
FJ185254,True,0,41,0.0
FJ185255,True,0,41,0.0
FJ185256,True,0,41,0.0
FJ185257,True,0,41,0.0
FJ185258,True,0,41,0.0
FJ185259,True,0,41,0.0
FJ185260,True,0,41,0.0
FJ195086,True,0,41,0.0
FJ195087,True,3,41,0.07317073170731707
FJ195088,True,0,41,0.0
FJ195089,True,0,41,0.0
FJ195090,True,0,41,0.0
FJ195091,True,0,41,0.0
FJ198424,True,0,41,0.0
FJ198497,True,0,41,0.0
FJ198569,True,0,41,0.0
FJ198572,True,0,41,0.0
FJ198575,True,0,41,0.0
FJ198577,True,0,41,0.0
FJ198578,True,0,41,0.0
FJ198580,True,0,41,0.0
FJ198581,True,0,41,0.0
FJ198583,True,0,41,0.0
FJ198586,True,0,41,0.0
FJ198588,True,0,41,0.0
FJ198593,True,0,41,0.0
FJ198594,True,0,41,0.0
FJ198597,True,0,41,0.0
FJ198598,True,0,41,0.0
FJ198599,True,0,41,0.0
FJ198685,True,0,41,0.0
FJ198695,True,0,41,0.0
FJ198701,True,0,41,0.0
FJ198706,True,0,41,0.0
FJ198710,True,0,41,0.0
FJ198712,True,0,41,0.0
FJ198717,True,0,41,0.0
FJ198722,True,0,41,0.0
FJ198739,True,0,41,0.0
FJ198748,True,0,41,0.0
FJ198751,True,0,41,0.0
FJ198752,True,0,41,0.0
FJ198756,True,0,41,0.0
FJ198775,True,0,41,0.0
FJ198778,True,0,41,0.0
FJ198780,True,0,41,0.0
FJ198784,True,0,41,0.0
FJ198785,True,0,41,0.0
FJ198788,True,0,41,0.0
FJ198793,True,0,41,0.0
FJ198796,True,0,41,0.0
FJ198803,True,0,41,0.0
FJ198805,True,0,41,0.0
FJ198806,True,0,41,0.0
FJ198810,True,0,41,0.0
FJ198812,True,0,41,0.0
FJ198813,True,0,41,0.0
FJ198817,True,0,41,0.0
FJ198822,True,0,41,0.0
FJ198832,True,0,41,0.0
FJ198836,True,0,41,0.0
FJ198838,True,0,41,0.0
FJ198839,True,0,41,0.0
FJ198851,True,0,41,0.0
FJ198859,True,0,41,0.0
FJ198860,True,0,41,0.0
FJ198861,True,0,41,0.0
FJ198864,True,0,41,0.0
FJ198867,True,0,41,0.0
FJ198871,True,0,41,0.0
FJ198873,True,0,41,0.0
FJ198876,True,0,41,0.0
FJ198881,True,0,41,0.0
FJ198884,True,0,41,0.0
FJ198885,True,0,41,0.0
FJ198886,True,0,41,0.0
FJ198889,True,0,41,0.0
FJ198895,True,0,41,0.0
FJ198896,True,0,41,0.0
FJ198901,True,0,41,0.0
FJ198904,True,0,41,0.0
FJ198905,True,0,41,0.0
FJ198908,True,0,41,0.0
FJ198913,True,0,41,0.0
FJ198924,True,0,41,0.0
FJ198927,True,0,41,0.0
FJ198929,True,0,41,0.0
FJ198961,True,0,41,0.0
FJ199006,True,0,41,0.0
FJ211638,True,0,41,0.0
FJ211777,True,0,41,0.0
FJ211789,True,0,41,0.0
FJ211790,True,0,41,0.0
FJ211791,True,0,41,0.0
FJ213780,True,0,41,0.0
FJ213781,True,0,41,0.0
FJ213783,True,0,41,0.0
FJ224363,True,0,41,0.0
FJ224364,True,0,41,0.0
FJ358521,True,0,41,0.0
FJ387525,True,0,41,0.0
FJ387526,True,0,41,0.0
FJ387529,True,0,41,0.0
FJ387530,True,0,41,0.0
FJ387531,True,0,41,0.0
FJ387532,True,0,41,0.0
FJ387533,True,0,41,0.0
FJ387534,True,0,41,0.0
FJ387535,True,0,41,0.0
FJ387536,True,0,41,0.0
FJ387537,True,0,41,0.0
FJ387539,True,0,41,0.0
FJ387540,True,0,41,0.0
FJ387541,True,0,41,0.0
FJ388892,True,1,41,0.024390243902439025
FJ388893,True,0,41,0.0
FJ388894,True,0,41,0.0
FJ388895,True,0,41,0.0
FJ388896,True,0,41,0.0
FJ388897,True,0,41,0.0
FJ388898,True,0,41,0.0
FJ388899,True,0,41,0.0
FJ388900,True,0,41,0.0
FJ388901,True,0,41,0.0
FJ388903,True,0,41,0.0
FJ388904,True,0,41,0.0
FJ388905,True,0,41,0.0
FJ388908,True,0,41,0.0
FJ388909,True,0,41,0.0
FJ388910,True,1,41,0.024390243902439025
FJ388911,True,0,41,0.0
FJ388913,True,0,41,0.0
FJ388914,True,0,41,0.0
FJ388915,True,0,41,0.0
FJ388916,True,0,41,0.0
FJ388917,True,0,41,0.0
FJ388918,True,0,41,0.0
FJ388919,True,0,41,0.0
FJ388921,True,0,41,0.0
FJ388922,True,0,41,0.0
FJ388923,True,2,41,0.04878048780487805
FJ388924,True,0,41,0.0
FJ388925,True,0,41,0.0
FJ388926,True,0,41,0.0
FJ388927,False,7,41,0.17073170731707318
FJ388930,True,0,41,0.0
FJ388931,True,0,41,0.0
FJ388933,True,0,41,0.0
FJ388934,True,0,41,0.0
FJ388935,True,0,41,0.0
FJ388936,True,0,41,0.0
FJ388937,True,1,41,0.024390243902439025
FJ388938,True,1,41,0.024390243902439025
FJ388939,True,0,41,0.0
FJ388940,True,0,41,0.0
FJ388941,True,0,41,0.0
FJ388943,True,0,41,0.0
FJ388945,True,0,41,0.0
FJ388947,True,1,41,0.024390243902439025
FJ388955,True,0,41,0.0
FJ388957,True,0,41,0.0
FJ388959,True,0,41,0.0
FJ388960,True,0,41,0.0
FJ388961,True,0,41,0.0
FJ388962,True,0,41,0.0
FJ388963,True,0,41,0.0
FJ388964,True,0,41,0.0
FJ389363,True,0,41,0.0
FJ389364,True,0,41,0.0
FJ389365,True,0,41,0.0
FJ389366,True,0,41,0.0
FJ389367,True,0,41,0.0
FJ403482,True,2,41,0.04878048780487805
FJ441290,True,0,41,0.0
FJ469705,True,0,41,0.0
FJ469718,True,0,41,0.0
FJ469721,True,0,41,0.0
FJ469744,True,0,41,0.0
FJ469752,True,0,41,0.0
FJ469764,True,0,41,0.0
FJ495818,True,0,41,0.0
FJ495937,True,0,41,0.0
FJ496000,True,0,41,0.0
FJ496072,True,0,41,0.0
FJ496081,True,0,41,0.0
FJ496145,True,0,41,0.0
FJ496151,True,0,41,0.0
FJ496158,True,0,41,0.0
FJ496167,True,0,41,0.0
FJ496185,True,0,41,0.0
FJ496195,True,0,41,0.0
FJ496208,True,0,41,0.0
FJ525428,True,0,41,0.0
FJ531410,True,0,41,0.0
FJ531423,True,0,41,0.0
FJ596180,True,0,41,0.0
FJ606114,True,0,41,0.0
FJ606116,True,0,41,0.0
FJ606117,True,0,41,0.0
FJ606118,True,0,41,0.0
FJ606119,True,1,41,0.024390243902439025
FJ606120,True,0,41,0.0
FJ606121,True,0,41,0.0
FJ606122,True,0,41,0.0
FJ606123,True,0,41,0.0
FJ606124,True,0,41,0.0
FJ606125,True,0,41,0.0
FJ606126,True,0,41,0.0
FJ606127,True,0,41,0.0
FJ606128,True,0,41,0.0
FJ606129,True,0,41,0.0
FJ606130,True,0,41,0.0
FJ606131,True,0,41,0.0
FJ606132,True,0,41,0.0
FJ606133,True,0,41,0.0
FJ606134,True,0,41,0.0
FJ606135,True,0,41,0.0
FJ606136,True,0,41,0.0
FJ606137,True,0,41,0.0
FJ606138,True,0,41,0.0
FJ606140,True,0,41,0.0
FJ606141,True,0,41,0.0
FJ606142,True,0,41,0.0
FJ606143,True,0,41,0.0
FJ606144,True,0,41,0.0
FJ606145,True,0,41,0.0
FJ606146,True,1,41,0.024390243902439025
FJ606147,True,0,41,0.0
FJ606148,True,0,41,0.0
FJ606150,True,0,41,0.0
FJ606151,True,0,41,0.0
FJ606152,True,0,41,0.0
FJ606153,True,0,41,0.0
FJ606154,True,0,41,0.0
FJ606155,True,0,41,0.0
FJ606156,True,0,41,0.0
FJ606157,True,0,41,0.0
FJ606158,True,0,41,0.0
FJ606159,True,0,41,0.0
FJ606160,True,0,41,0.0
FJ606161,True,0,41,0.0
FJ606162,True,0,41,0.0
FJ606163,True,0,41,0.0
FJ606164,True,0,41,0.0
FJ606165,True,0,41,0.0
FJ606166,True,1,41,0.024390243902439025
FJ606167,True,0,41,0.0
FJ606168,True,0,41,0.0
FJ606169,True,0,41,0.0
FJ606170,True,0,41,0.0
FJ606171,True,0,41,0.0
FJ606172,True,0,41,0.0
FJ606173,True,0,41,0.0
FJ606174,True,0,41,0.0
FJ606175,True,0,41,0.0
FJ606176,True,0,41,0.0
FJ606177,True,0,41,0.0
FJ606178,True,0,41,0.0
FJ606179,True,0,41,0.0
FJ606180,True,0,41,0.0
FJ606181,True,0,41,0.0
FJ606182,True,0,41,0.0
FJ606183,True,0,41,0.0
FJ606184,True,0,41,0.0
FJ606187,True,0,41,0.0
FJ606188,True,0,41,0.0
FJ606189,True,0,41,0.0
FJ606190,True,0,41,0.0
FJ606191,True,0,41,0.0
FJ606192,True,0,41,0.0
FJ606193,True,0,41,0.0
FJ606194,True,0,41,0.0
FJ606195,True,0,41,0.0
FJ606196,True,0,41,0.0
FJ606197,True,0,41,0.0
FJ606198,True,0,41,0.0
FJ606199,True,0,41,0.0
FJ606200,True,0,41,0.0
FJ606201,True,0,41,0.0
FJ606202,True,0,41,0.0
FJ606203,True,0,41,0.0
FJ606204,True,0,41,0.0
FJ606205,True,0,41,0.0
FJ606206,True,0,41,0.0
FJ606207,True,0,41,0.0
FJ606209,True,0,41,0.0
FJ606210,True,0,41,0.0
FJ606211,True,0,41,0.0
FJ606212,True,0,41,0.0
FJ606213,True,0,41,0.0
FJ606214,True,0,41,0.0
FJ606215,True,0,41,0.0
FJ606216,True,0,41,0.0
FJ606217,True,0,41,0.0
FJ606218,True,0,41,0.0
FJ606219,True,0,41,0.0
FJ606220,True,0,41,0.0
FJ606221,True,0,41,0.0
FJ606222,True,0,41,0.0
FJ606223,True,0,41,0.0
FJ606224,True,0,41,0.0
FJ606225,True,0,41,0.0
FJ606226,True,0,41,0.0
FJ606227,True,0,41,0.0
FJ606228,True,0,41,0.0
FJ606229,True,0,41,0.0
FJ606230,True,0,41,0.0
FJ606231,True,0,41,0.0
FJ606232,True,0,41,0.0
FJ606233,True,0,41,0.0
FJ606234,True,0,41,0.0
FJ606235,True,0,41,0.0
FJ606236,True,0,41,0.0
FJ606237,True,0,41,0.0
FJ606238,True,0,41,0.0
FJ606239,True,0,41,0.0
FJ606240,True,0,41,0.0
FJ606241,True,0,41,0.0
FJ606242,True,0,41,0.0
FJ606243,True,0,41,0.0
FJ606244,True,0,41,0.0
FJ606245,True,0,41,0.0
FJ606246,True,0,41,0.0
FJ606247,True,0,41,0.0
FJ606248,True,0,41,0.0
FJ606249,True,0,41,0.0
FJ606250,True,0,41,0.0
FJ606251,True,0,41,0.0
FJ606252,True,0,41,0.0
FJ606253,True,0,41,0.0
FJ606254,True,0,41,0.0
FJ606255,True,0,41,0.0
FJ606256,True,0,41,0.0
FJ606257,True,0,41,0.0
FJ606258,True,0,41,0.0
FJ606259,True,0,41,0.0
FJ606260,True,0,41,0.0
FJ606261,True,1,41,0.024390243902439025
FJ606262,True,1,41,0.024390243902439025
FJ606263,True,0,41,0.0
FJ606264,True,0,41,0.0
FJ606265,True,0,41,0.0
FJ606266,True,0,41,0.0
FJ606267,True,0,41,0.0
FJ606268,True,0,41,0.0
FJ606269,True,0,41,0.0
FJ606270,True,0,41,0.0
FJ606271,True,0,41,0.0
FJ606272,True,0,41,0.0
FJ606273,True,0,41,0.0
FJ606274,True,0,41,0.0
FJ606275,True,0,41,0.0
FJ606276,True,0,41,0.0
FJ606277,True,0,41,0.0
FJ606278,True,0,41,0.0
FJ606279,True,0,41,0.0
FJ606280,True,0,41,0.0
FJ606281,True,0,41,0.0
FJ606283,True,0,41,0.0
FJ606284,True,0,41,0.0
FJ606285,True,0,41,0.0
FJ606286,True,0,41,0.0
FJ606287,True,0,41,0.0
FJ606288,True,1,41,0.024390243902439025
FJ606289,True,1,41,0.024390243902439025
FJ606290,True,1,41,0.024390243902439025
FJ606292,True,0,41,0.0
FJ606293,True,0,41,0.0
FJ606294,True,0,41,0.0
FJ606295,True,0,41,0.0
FJ606296,True,0,41,0.0
FJ606299,True,0,41,0.0
FJ606300,True,0,41,0.0
FJ606301,True,0,41,0.0
FJ606302,True,0,41,0.0
FJ606303,True,0,41,0.0
FJ606304,True,0,41,0.0
FJ606305,True,0,41,0.0
FJ606306,True,0,41,0.0
FJ606307,True,0,41,0.0
FJ606308,True,0,41,0.0
FJ606309,True,0,41,0.0
FJ606310,True,0,41,0.0
FJ606311,True,0,41,0.0
FJ606312,True,0,41,0.0
FJ606313,True,0,41,0.0
FJ606314,True,0,41,0.0
FJ606315,True,0,41,0.0
FJ606316,True,0,41,0.0
FJ606317,True,0,41,0.0
FJ606318,True,0,41,0.0
FJ606319,True,0,41,0.0
FJ606320,True,0,41,0.0
FJ606321,True,0,41,0.0
FJ606322,True,0,41,0.0
FJ606323,True,0,41,0.0
FJ606324,True,0,41,0.0
FJ606325,True,0,41,0.0
FJ606326,True,0,41,0.0
FJ606327,True,0,41,0.0
FJ606328,True,0,41,0.0
FJ606329,True,0,41,0.0
FJ606330,True,0,41,0.0
FJ606331,True,0,41,0.0
FJ606332,True,0,41,0.0
FJ606333,True,0,41,0.0
FJ606334,True,0,41,0.0
FJ606335,True,0,41,0.0
FJ606336,True,0,41,0.0
FJ606337,True,0,41,0.0
FJ606338,True,0,41,0.0
FJ606339,True,0,41,0.0
FJ606340,True,0,41,0.0
FJ606341,True,0,41,0.0
FJ606342,True,0,41,0.0
FJ606343,True,0,41,0.0
FJ606344,True,0,41,0.0
FJ606345,True,0,41,0.0
FJ606346,True,0,41,0.0
FJ606347,True,0,41,0.0
FJ606348,True,0,41,0.0
FJ606349,True,0,41,0.0
FJ606350,True,0,41,0.0
FJ606351,True,0,41,0.0
FJ606352,True,0,41,0.0
FJ606353,True,0,41,0.0
FJ606354,True,0,41,0.0
FJ606355,True,0,41,0.0
FJ606356,True,0,41,0.0
FJ606357,True,0,41,0.0
FJ606358,True,0,41,0.0
FJ606359,True,0,41,0.0
FJ606360,True,0,41,0.0
FJ606361,True,0,41,0.0
FJ606362,True,0,41,0.0
FJ606363,True,0,41,0.0
FJ606364,True,0,41,0.0
FJ606365,True,0,41,0.0
FJ606366,True,0,41,0.0
FJ606367,True,0,41,0.0
FJ606368,True,0,41,0.0
FJ606369,True,0,41,0.0
FJ606370,True,0,41,0.0
FJ606371,True,0,41,0.0
FJ606372,True,0,41,0.0
FJ606373,True,0,41,0.0
FJ606374,True,0,41,0.0
FJ606375,True,0,41,0.0
FJ606376,True,0,41,0.0
FJ606378,True,0,41,0.0
FJ606379,True,0,41,0.0
FJ606381,True,0,41,0.0
FJ606382,True,0,41,0.0
FJ606383,True,0,41,0.0
FJ606384,True,0,41,0.0
FJ606385,True,0,41,0.0
FJ606386,True,0,41,0.0
FJ606387,True,0,41,0.0
FJ606388,True,1,41,0.024390243902439025
FJ606389,True,0,41,0.0
FJ606390,True,0,41,0.0
FJ606391,True,0,41,0.0
FJ606392,True,0,41,0.0
FJ606393,True,0,41,0.0
FJ606395,True,0,41,0.0
FJ606396,True,0,41,0.0
FJ606397,True,0,41,0.0
FJ606398,True,0,41,0.0
FJ606399,True,0,41,0.0
FJ606400,True,0,41,0.0
FJ606401,True,0,41,0.0
FJ606402,True,0,41,0.0
FJ606403,True,0,41,0.0
FJ606404,True,0,41,0.0
FJ606405,True,0,41,0.0
FJ606406,True,0,41,0.0
FJ606407,True,0,41,0.0
FJ606409,True,0,41,0.0
FJ606410,True,0,41,0.0
FJ606411,True,0,41,0.0
FJ606413,True,0,41,0.0
FJ606414,True,0,41,0.0
FJ606415,True,0,41,0.0
FJ606416,True,0,41,0.0
FJ606417,True,0,41,0.0
FJ606418,True,1,41,0.024390243902439025
FJ606419,True,1,41,0.024390243902439025
FJ606420,True,0,41,0.0
FJ606421,True,0,41,0.0
FJ606422,True,0,41,0.0
FJ606423,True,0,41,0.0
FJ606425,True,0,41,0.0
FJ606426,True,0,41,0.0
FJ606427,True,0,41,0.0
FJ606428,True,0,41,0.0
FJ606429,True,0,41,0.0
FJ606430,True,0,41,0.0
FJ606431,True,0,41,0.0
FJ606432,True,0,41,0.0
FJ606433,True,0,41,0.0
FJ606434,True,0,41,0.0
FJ606435,True,0,41,0.0
FJ606436,True,0,41,0.0
FJ606437,True,0,41,0.0
FJ606438,True,0,41,0.0
FJ606439,True,0,41,0.0
FJ606440,True,0,41,0.0
FJ606441,True,0,41,0.0
FJ606442,True,0,41,0.0
FJ606443,True,0,41,0.0
FJ606444,True,0,41,0.0
FJ606445,True,0,41,0.0
FJ606446,True,0,41,0.0
FJ623475,True,0,41,0.0
FJ623476,True,0,41,0.0
FJ623477,True,0,41,0.0
FJ623478,True,0,41,0.0
FJ623479,True,0,41,0.0
FJ623480,True,0,41,0.0
FJ623481,True,0,41,0.0
FJ623482,True,0,41,0.0
FJ623483,True,0,41,0.0
FJ623484,True,1,41,0.024390243902439025
FJ623485,True,0,41,0.0
FJ623486,True,0,41,0.0
FJ623487,True,0,41,0.0
FJ623488,True,0,41,0.0
FJ623489,True,0,41,0.0
FJ623491,True,0,41,0.0
FJ623492,True,0,41,0.0
FJ623493,True,0,41,0.0
FJ623494,True,0,41,0.0
FJ623495,True,0,41,0.0
FJ647145,True,0,41,0.0
FJ667208,True,0,41,0.0
FJ667209,True,0,41,0.0
FJ667211,True,0,41,0.0
FJ667212,True,0,41,0.0
FJ667213,True,0,41,0.0
FJ667214,True,0,41,0.0
FJ667215,True,0,41,0.0
FJ667217,True,0,41,0.0
FJ667218,True,0,41,0.0
FJ667223,True,0,41,0.0
FJ667224,True,0,41,0.0
FJ667225,True,0,41,0.0
FJ667229,True,0,41,0.0
FJ667230,True,0,41,0.0
FJ667231,True,0,41,0.0
FJ667232,True,0,41,0.0
FJ667233,True,0,41,0.0
FJ667234,True,0,41,0.0
FJ667235,True,0,41,0.0
FJ667236,True,0,41,0.0
FJ667237,True,0,41,0.0
FJ667238,True,0,41,0.0
FJ667239,True,0,41,0.0
FJ667240,True,0,41,0.0
FJ667241,True,0,41,0.0
FJ667242,True,0,41,0.0
FJ667243,True,0,41,0.0
FJ667244,True,0,41,0.0
FJ667245,True,0,41,0.0
FJ667246,True,0,41,0.0
FJ667247,True,0,41,0.0
FJ667248,True,0,41,0.0
FJ667249,True,0,41,0.0
FJ667250,True,0,41,0.0
FJ667251,True,0,41,0.0
FJ667252,True,0,41,0.0
FJ667253,True,0,41,0.0
FJ667254,True,0,41,0.0
FJ667255,True,0,41,0.0
FJ667256,True,0,41,0.0
FJ670515,True,0,41,0.0
FJ670516,True,0,41,0.0
FJ670517,True,0,41,0.0
FJ670518,True,0,41,0.0
FJ670520,True,0,41,0.0
FJ670521,True,0,41,0.0
FJ670522,True,0,41,0.0
FJ670523,True,0,41,0.0
FJ670524,True,0,41,0.0
FJ670525,True,0,41,0.0
FJ670526,True,0,41,0.0
FJ670527,True,0,41,0.0
FJ670528,True,0,41,0.0
FJ670529,True,0,41,0.0
FJ670530,True,0,41,0.0
FJ670531,True,0,41,0.0
FJ711703,True,0,41,0.0
FJ853501,True,0,41,0.0
FJ853502,True,0,41,0.0
FJ853503,True,0,41,0.0
FJ853504,True,0,41,0.0
FJ853505,True,0,41,0.0
FJ853506,True,0,41,0.0
FJ853507,True,0,41,0.0
FJ853508,True,0,41,0.0
FJ853509,True,0,41,0.0
FJ853511,True,0,41,0.0
FJ853512,True,0,41,0.0
FJ853513,True,0,41,0.0
FJ853514,True,0,41,0.0
FJ853515,True,0,41,0.0
FJ853516,True,0,41,0.0
FJ853518,True,0,41,0.0
FJ853519,True,0,41,0.0
FJ853520,True,0,41,0.0
FJ853522,True,0,41,0.0
FJ853523,True,0,41,0.0
FJ853524,True,0,41,0.0
FJ853525,True,0,41,0.0
FJ853527,True,0,41,0.0
FJ853528,True,0,41,0.0
FJ853529,True,0,41,0.0
FJ853531,True,0,41,0.0
FJ853532,True,0,41,0.0
FJ853533,True,0,41,0.0
FJ853534,True,0,41,0.0
FJ853535,True,0,41,0.0
FJ853536,True,0,41,0.0
FJ853537,True,0,41,0.0
FJ853538,True,0,41,0.0
FJ853539,True,0,41,0.0
FJ853540,True,0,41,0.0
FJ853542,True,0,41,0.0
FJ853543,True,0,41,0.0
FJ853547,True,0,41,0.0
FJ853548,True,0,41,0.0
FJ853549,True,0,41,0.0
FJ853550,True,0,41,0.0
FJ853552,True,0,41,0.0
FJ853553,True,0,41,0.0
FJ853554,True,0,41,0.0
FJ853556,True,0,41,0.0
FJ853557,True,0,41,0.0
FJ853559,True,0,41,0.0
FJ853560,True,0,41,0.0
FJ853561,True,0,41,0.0
FJ853562,True,0,41,0.0
FJ853563,True,0,41,0.0
FJ853564,True,0,41,0.0
FJ853565,True,0,41,0.0
FJ853566,True,0,41,0.0
FJ853567,True,0,41,0.0
FJ853568,True,0,41,0.0
FJ853569,True,0,41,0.0
FJ853570,True,0,41,0.0
FJ853571,True,0,41,0.0
FJ853572,True,1,41,0.024390243902439025
FJ853573,True,0,41,0.0
FJ853574,True,0,41,0.0
FJ853575,True,0,41,0.0
FJ853576,True,0,41,0.0
FJ853577,True,0,41,0.0
FJ853578,True,0,41,0.0
FJ853579,True,0,41,0.0
FJ853580,True,0,41,0.0
FJ853581,True,0,41,0.0
FJ853582,True,0,41,0.0
FJ853583,True,0,41,0.0
FJ853585,True,0,41,0.0
FJ853586,True,0,41,0.0
FJ853587,True,1,41,0.024390243902439025
FJ853588,True,0,41,0.0
FJ853589,True,0,41,0.0
FJ853590,True,0,41,0.0
FJ853591,True,0,41,0.0
FJ853620,True,0,41,0.0
FJ853621,True,0,41,0.0
FJ853622,True,0,41,0.0
FJ864679,True,0,41,0.0
FM877777,True,0,41,0.0
FM877778,True,0,41,0.0
FM877779,True,0,41,0.0
FM877780,True,0,41,0.0
FM877781,True,0,41,0.0
FM877782,True,0,41,0.0
FM877783,True,0,41,0.0
FM877784,True,0,41,0.0
FN392874,True,0,41,0.0
FN392875,True,0,41,0.0
FN392876,True,0,41,0.0
FN392877,True,0,41,0.0
FR846408,True,0,41,0.0
FR846409,True,0,41,0.0
FR846410,True,0,41,0.0
GM752708,True,0,41,0.0
GQ175881,True,0,41,0.0
GQ175882,True,0,41,0.0
