Accession,PMID,Gene,Subtype,NumAAChanges,NumInsertions,NumDeletions,NumStopCodons,NumApobecs,NumUnusuals,NumFrameShifts
DQ869030,17514017,gp41,B,34,0,0,0,0,1,0
DQ869031,17514017,gp41,B,43,0,0,0,0,1,1
DQ869032,17514017,gp41,B,47,0,0,0,0,0,0
DQ869033,17514017,gp41,B,41,0,0,0,0,1,1
EF036527,17451347,gp41,01_AE,67,1,0,0,0,4,1
EF036528,17451347,gp41,01_AE,75,1,0,0,0,1,1
EF036529,17451347,gp41,01_AE,61,2,0,0,0,1,2
EF036530,17451347,gp41,01_AE,60,1,2,1,0,1,3
EF036531,17451347,gp41,01_AE,70,1,0,0,1,4,1
EF036532,17451347,gp41,01_AE,64,1,0,0,0,1,1
EF036533,17451347,gp41,01_AE,66,1,0,1,0,3,3
EF036534,17451347,gp41,01_AE,64,0,0,0,0,0,0
EF036535,17451347,gp41,01_AE,63,1,0,0,0,0,1
EF036536,17451347,gp41,01_AE,69,0,0,1,0,6,2
EF117265,19167740,gp41,C,76,1,0,0,0,0,3
EF117266,19167740,gp41,C,71,1,0,0,0,0,1
EF117267,19167740,gp41,C,73,1,0,0,0,0,1
EF117268,19167740,gp41,C,74,1,0,0,0,0,1
EF117269,19167740,gp41,C,75,1,0,0,0,1,1
EF117270,19167740,gp41,C,68,1,0,0,0,0,1
EF117271,19167740,gp41,C,73,1,0,0,0,0,1
EF117272,19167740,gp41,C,73,0,0,0,0,0,0
EF117273,19167740,gp41,C,73,1,0,0,0,0,1
EF117274,19167740,gp41,C,71,1,1,0,0,0,1
EF203957,17409164,gp41,C,72,1,0,0,0,0,1
EF203963,17409164,gp41,C,75,1,0,0,0,1,1
EF203965,17409164,gp41,C,78,1,0,0,0,2,1
EF203968,17409164,gp41,C,79,1,0,0,0,0,1
EF203970,17409164,gp41,C,75,1,0,0,0,1,1
EF203973,17409164,gp41,C,72,1,0,0,0,1,1
EF203976,17409164,gp41,C,69,1,0,0,0,0,1
EF203980,17409164,gp41,C,75,1,0,0,0,0,1
EF203982,17409164,gp41,C,67,1,0,0,0,0,1
EF203983,17409164,gp41,C,69,1,0,0,0,0,1
EF203985,17409164,gp41,C,65,1,0,0,0,1,1
EF514697,18184088,gp41,B,38,0,0,0,0,0,0
EF514698,18184088,gp41,B,42,0,0,0,0,2,0
EF514699,18184088,gp41,B,49,0,2,0,0,0,0
EF514700,18184088,gp41,B,43,0,0,0,0,0,0
EF514701,18184088,gp41,B,35,0,0,0,0,0,0
EF514702,18184088,gp41,B,42,0,0,0,0,0,0
EF514703,18184088,gp41,B,37,0,0,0,0,0,1
EF514704,18184088,gp41,B,41,0,0,0,0,0,1
EF514705,18184088,gp41,B,30,0,0,0,0,0,0
EF514706,18184088,gp41,B,38,0,0,0,0,0,0
EF514707,18184088,gp41,B,40,0,2,0,0,0,0
EF514708,18184088,gp41,B,29,0,0,0,0,0,1
EF514709,18184088,gp41,B,32,0,0,0,0,0,0
EF514710,18184088,gp41,B,36,0,0,0,0,0,1
EF514711,18184088,gp41,B,38,0,0,0,0,0,0
EF514712,18184088,gp41,B,31,0,1,0,0,1,0
EF514713,18184088,gp41,C,74,1,0,0,0,0,1
EF531328,18184081,gp41,B,32,0,0,0,0,0,0
EF531329,18184081,gp41,B,37,0,0,0,0,0,0
EF531330,18184081,gp41,B,30,0,1,0,0,0,0
EF531331,18184081,gp41,B,37,0,0,0,0,0,0
EF531332,18184081,gp41,B,19,0,0,0,0,1,0
EF531333,18184081,gp41,B,31,0,0,0,0,1,0
EF531334,18184081,gp41,B,34,0,0,0,0,1,0
EF531335,18184081,gp41,C,76,1,1,0,0,1,1
EF531336,18184081,gp41,B,33,0,0,0,0,0,0
EF531337,18184081,gp41,B,35,0,0,0,0,0,0
EF531338,18184081,gp41,B,39,0,0,0,0,0,1
EF593300,,gp41,B,52,0,0,0,0,2,0
EF593301,,gp41,B,33,0,0,0,0,0,1
EF593302,,gp41,B,26,0,0,0,0,0,0
EF593303,,gp41,B,41,0,0,0,0,0,0
EF593304,,gp41,B,42,0,7,0,0,1,0
EF593305,,gp41,B,37,0,0,0,0,0,0
EF593306,,gp41,B,32,0,0,0,0,0,0
EF593307,,gp41,B,27,0,0,0,0,0,1
EF593308,,gp41,B,36,0,0,0,0,0,0
EF593309,,gp41,B,30,0,0,0,0,0,0
EF593310,,gp41,B,37,0,0,0,1,1,0
EF593311,,gp41,B,35,0,0,0,0,0,0
EF593312,,gp41,B,31,0,0,0,0,0,1
EF593313,,gp41,B,42,0,0,0,0,0,0
EF593314,,gp41,B,36,0,0,0,0,0,0
EF593315,,gp41,B,40,0,0,0,0,0,0
EF593316,,gp41,B,41,0,1,0,0,0,0
EF593317,,gp41,B,34,0,0,0,0,0,0
EF593318,,gp41,B,39,0,0,1,0,2,0
EF593319,,gp41,B,39,0,0,0,0,0,0
EF637046,17919103,gp41,B,36,0,0,0,0,0,1
EF637047,17919103,gp41,B,38,0,0,0,1,0,1
EF637048,17919103,gp41,B,50,0,0,0,0,0,0
EF637049,17919103,gp41,B,38,0,0,0,0,0,1
EF637050,17919103,gp41,B,36,0,0,0,0,0,0
EF637051,17919103,gp41,B,34,0,0,0,0,0,0
EF637052,17919103,gp41,BF,54,0,1,0,0,1,0
EF637053,17919103,gp41,B,33,0,0,0,0,0,1
EF637054,17919103,gp41,B,47,0,0,0,0,0,2
EF637055,17919103,gp41,BF,41,0,0,0,0,0,0
EF637056,17919103,gp41,B,43,0,1,0,0,1,2
EF637057,17919103,gp41,B,50,0,0,0,0,6,0
EU110086,18544023,gp41,CD,54,0,0,0,0,0,0
EU110087,18544023,gp41,A1,63,1,0,0,0,1,1
EU110088,18544023,gp41,A1,67,1,0,0,0,0,1
EU110089,18544023,gp41,A2CD,65,0,0,0,0,0,0
EU110090,18544023,gp41,A1D,59,0,0,0,0,0,0
EU110091,18544023,gp41,A1CG,68,0,0,0,0,0,0
EU110092,18544023,gp41,A1,61,1,0,0,0,0,1
EU110093,18544023,gp41,A1CD,68,1,0,0,0,1,1
EU110094,18544023,gp41,A1,62,1,0,0,0,0,1
EU131787,18670237,gp41,B,34,0,0,0,0,0,1
EU131788,18670237,gp41,B,35,0,0,0,0,0,1
EU131789,18670237,gp41,B,39,0,3,0,0,2,3
EU131790,18670237,gp41,B,35,0,0,0,0,1,1
EU131791,18670237,gp41,B,34,0,0,0,0,0,1
EU131792,18670237,gp41,B,35,0,0,0,0,1,1
EU131793,18670237,gp41,B,28,0,0,0,0,0,1
EU131794,18670237,gp41,B,33,1,0,1,0,1,1
EU131795,18670237,gp41,B,30,0,0,0,0,2,1
EU131796,18670237,gp41,B,33,0,0,0,0,0,1
EU131797,18670237,gp41,B,30,0,0,0,0,0,1
EU131798,18670237,gp41,B,42,0,0,0,0,1,1
EU131799,18670237,gp41,01B,38,0,0,0,0,1,1
EU131800,18670237,gp41,B,41,0,0,0,0,6,1
EU131801,18670237,gp41,B,34,0,0,0,0,2,1
EU131802,18670237,gp41,B,35,0,0,0,0,0,1
EU131803,18670237,gp41,B,38,0,0,0,0,0,1
EU131804,18670237,gp41,B,45,0,3,0,0,2,2
EU131805,18670237,gp41,B,47,0,0,0,0,0,1
EU131806,18670237,gp41,B,31,0,0,0,0,0,1
EU131807,18670237,gp41,B,29,0,0,0,0,0,1
EU131808,18670237,gp41,B,46,0,0,0,0,0,1
EU131809,18670237,gp41,B,45,0,0,0,0,0,1
EU131810,18670237,gp41,B,39,0,0,1,2,1,1
EU131811,18670237,gp41,07_BC,74,1,1,0,0,0,1
EU166353,18256145,gp41,C,71,1,0,0,0,1,2
EU166379,18256145,gp41,C,67,1,0,0,0,0,1
EU166413,18256145,gp41,C,71,1,0,0,0,0,1
EU166439,18256145,gp41,C,76,1,0,0,0,0,1
EU166576,18256145,gp41,C,70,1,0,0,0,1,1
EU166605,18256145,gp41,CF1U,66,1,0,0,0,1,1
EU166653,18256145,gp41,C,74,1,0,0,0,0,1
EU166681,18256145,gp41,C,69,1,0,0,0,0,3
EU166718,18256145,gp41,C,70,1,0,0,0,1,2
EU166759,18256145,gp41,C,72,1,0,0,0,1,1
EU166779,18256145,gp41,C,80,1,0,0,0,0,1
EU170136,,gp41,42_BF,42,0,0,1,0,1,0
EU170138,,gp41,42_BF,55,0,8,0,0,1,1
EU170140,,gp41,42_BF,47,0,0,0,0,0,0
EU170142,,gp41,42_BF,42,0,0,0,0,0,0
EU170143,,gp41,42_BF,39,0,0,0,0,0,0
EU170144,,gp41,42_BF,40,0,0,0,0,0,0
EU170145,,gp41,42_BF,40,0,0,0,0,0,0
EU170146,,gp41,42_BF,41,0,0,0,0,0,0
EU170147,,gp41,42_BF,41,0,0,0,0,1,1
EU170148,,gp41,42_BF,41,0,0,0,0,1,1
EU170149,,gp41,42_BF,42,0,0,0,0,0,0
EU170150,,gp41,42_BF,39,0,0,0,0,0,0
EU170151,,gp41,42_BF,39,0,0,0,0,0,0
EU170153,,gp41,42_BF,41,0,0,0,0,0,0
EU170154,,gp41,42_BF,43,0,0,0,0,0,0
EU342828,18691031,gp41,A1U,65,1,0,0,0,2,1
EU342829,18691031,gp41,C,67,0,0,0,0,2,1
EU342833,18691031,gp41,11_cpx,62,0,1,0,0,0,0
EU342834,18691031,gp41,02_AG,76,1,0,0,0,1,1
EU342836,18691031,gp41,F2,68,0,3,0,0,2,3
EU342837,18691031,gp41,11_cpx,71,0,0,0,0,3,0
EU342838,18691031,gp41,02_AG,70,1,0,0,0,2,1
EU342839,18691031,gp41,A1,72,1,0,0,0,1,2
EU342840,18691031,gp41,G,69,1,0,0,0,0,1
EU342841,18691031,gp41,A1D,70,1,0,0,0,0,1
EU342843,18691031,gp41,02_AG,72,1,0,0,0,1,1
EU342845,18691031,gp41,02_AG,77,1,0,0,0,0,2
EU342846,18691031,gp41,C,77,0,0,0,0,1,0
EU342848,18691031,gp41,02_AG,68,1,0,0,0,0,3
EU342852,18691031,gp41,11_cpx,55,0,0,0,0,3,1
EU342854,18691031,gp41,22_01A1,67,1,0,0,0,1,1
EU342857,18691031,gp41,02_AG,65,1,0,0,0,0,1
EU342858,18691031,gp41,1113,71,0,0,0,0,2,1
EU342859,18691031,gp41,06_cpx,69,0,0,0,0,0,0
EU342863,18691031,gp41,02_AG,66,1,0,0,0,0,1
EU342865,18691031,gp41,02_AG,65,1,0,0,0,0,1
EU363825,18209676,gp41,B,35,0,0,0,0,0,1
EU363826,18209676,gp41,B,32,0,0,0,0,0,1
EU363827,18209676,gp41,B,45,0,0,0,0,1,0
EU363828,18209676,gp41,B,35,0,0,0,0,0,1
EU363829,18209676,gp41,B,39,0,0,0,0,0,1
EU363830,18209676,gp41,B,34,0,0,0,0,0,1
EU363831,18209676,gp41,08_BC,73,1,1,0,0,0,1
EU363832,18209676,gp41,07_BC,70,1,0,0,0,0,1
EU363833,18209676,gp41,BC,81,1,1,0,0,1,1
EU363834,18209676,gp41,BC,69,1,0,0,0,0,1
EU363835,18209676,gp41,BC,68,1,0,0,0,1,1
EU363836,18209676,gp41,08_BC,71,1,0,0,0,0,1
EU363837,18209676,gp41,07_BC,78,1,0,0,0,0,1
EU363838,18209676,gp41,BC,77,1,0,0,0,2,1
EU363839,18209676,gp41,BC,72,1,0,0,0,0,1
EU363840,18209676,gp41,07_BC,71,1,0,0,0,0,2
EU363841,18209676,gp41,BC,77,1,0,0,0,0,1
EU363842,18209676,gp41,07_BC,70,1,0,0,0,0,1
EU363843,18209676,gp41,BC,77,1,0,0,0,0,1
EU363844,18209676,gp41,07_BC,74,1,0,0,0,0,1
EU363845,18209676,gp41,BC,68,1,0,0,0,0,1
EU363846,18209676,gp41,07_BC,70,1,0,0,0,0,1
EU363847,18209676,gp41,08_BC,82,1,0,0,0,0,1
EU363848,18209676,gp41,07_BC,73,1,0,0,0,0,1
EU363849,18209676,gp41,01_AE,60,1,0,0,0,0,1
EU363850,18209676,gp41,01_AE,65,1,0,0,0,0,1
EU363851,18209676,gp41,01_AE,69,1,0,0,0,0,1
EU517815,18562530,gp41,B,32,0,0,0,0,0,1
EU517816,18562530,gp41,B,22,0,0,0,0,0,0
EU517817,18562530,gp41,B,26,0,0,0,0,0,0
EU517818,18562530,gp41,B,41,0,0,0,0,0,0
EU517819,18562530,gp41,B,38,0,0,0,0,2,0
EU517820,18562530,gp41,B,29,0,0,0,0,0,0
EU517821,18562530,gp41,B,34,0,0,0,0,0,1
EU517822,18562530,gp41,B,29,0,0,0,0,0,0
EU517823,18562530,gp41,B,39,0,0,0,0,0,0
EU517824,18562530,gp41,B,32,0,0,0,0,0,1
EU517825,18562530,gp41,B,23,0,0,0,0,0,0
EU517826,18562530,gp41,B,38,0,0,0,0,1,0
EU517827,18562530,gp41,B,17,0,0,0,0,0,1
EU517828,18562530,gp41,B,34,0,0,0,0,0,0
EU517829,18562530,gp41,B,41,0,0,0,0,1,0
EU517830,18562530,gp41,B,33,0,0,0,0,0,1
EU517831,18562530,gp41,B,39,0,0,0,0,1,2
EU517832,18562530,gp41,B,44,0,0,0,0,0,1
EU517833,18562530,gp41,B,20,0,0,0,0,0,0
EU517834,18562530,gp41,B,23,0,0,0,0,0,0
EU517835,18562530,gp41,B,38,0,0,0,0,0,0
EU517836,18562530,gp41,B,28,0,0,0,0,0,0
EU517837,18562530,gp41,B,27,0,0,0,0,0,1
EU517838,18562530,gp41,B,33,1,0,0,0,1,1
EU517839,18562530,gp41,B,49,0,10,1,1,2,2
EU577479,18490657,gp41,B,40,0,0,0,0,0,0
EU577589,18490657,gp41,B,32,0,0,0,0,0,0
EU668962,19182918,gp41,C,61,0,0,0,0,0,0
EU668964,19182918,gp41,D,62,0,0,0,2,6,1
EU668966,19182918,gp41,A1,66,1,0,0,0,3,1
EU668967,19182918,gp41,B,32,0,0,0,0,0,0
EU668968,19182918,gp41,A1,69,1,0,0,0,0,1
EU668969,19182918,gp41,B,46,0,1,0,0,0,0
EU668970,19182918,gp41,B,49,0,1,0,0,0,0
EU668971,19182918,gp41,A1,66,1,0,0,0,1,1
EU668972,19182918,gp41,B,39,0,3,0,0,2,3
EU668973,19182918,gp41,B,45,0,0,0,0,7,1
EU668974,19182918,gp41,02_AG,72,1,0,0,0,2,1
EU668975,19182918,gp41,A6,70,1,0,0,0,1,2
EU668977,19182918,gp41,C,80,0,0,0,0,0,0
EU668978,19182918,gp41,B,36,0,0,0,0,0,0
EU668979,19182918,gp41,A1U,72,0,0,0,0,1,0
EU668980,19182918,gp41,A1U,65,0,0,0,0,0,0
EU668981,19182918,gp41,B,31,0,1,0,0,0,0
EU668982,19182918,gp41,A1,66,1,0,0,0,0,1
EU668983,19182918,gp41,01A1,65,1,0,0,0,0,1
EU668984,19182918,gp41,C,71,1,0,1,1,2,2
EU668985,19182918,gp41,A6,72,1,0,1,0,2,1
EU668986,19182918,gp41,A6,72,1,0,0,0,0,1
EU668987,19182918,gp41,A6,68,1,0,0,0,0,1
EU668988,19182918,gp41,C,75,1,0,0,0,0,1
EU668989,19182918,gp41,C,73,1,0,0,0,0,1
EU668990,19182918,gp41,01A1,74,1,0,0,0,1,1
EU668991,19182918,gp41,01_AE,73,1,0,0,0,0,1
EU839596,19279683,gp41,B,38,0,0,0,0,0,0
EU839597,19279683,gp41,B,39,0,0,0,0,0,0
EU839598,19279683,gp41,B,50,0,0,0,0,1,0
EU839600,19279683,gp41,B,37,0,0,0,0,0,1
EU839601,19279683,gp41,B,38,0,0,0,0,0,1
EU839602,19279683,gp41,B,43,0,0,0,0,0,0
EU839603,19279683,gp41,B,31,0,0,0,0,0,1
EU839604,19279683,gp41,B,45,0,0,0,0,0,1
EU839605,19279683,gp41,B,32,0,0,0,0,0,1
EU839606,19279683,gp41,B,47,0,0,0,0,1,1
EU839607,19279683,gp41,B,36,0,0,0,0,0,1
EU839608,19279683,gp41,B,37,0,0,0,0,1,1
EU839609,19279683,gp41,B,41,0,0,0,0,0,1
EU839610,19279683,gp41,B,42,0,0,0,0,0,1
EU852934,19143562,gp41,D,51,0,0,0,0,0,0
EU852942,19143562,gp41,D,53,0,0,0,0,1,0
EU852950,19143562,gp41,A1,69,1,0,0,0,0,2
EU852958,19143562,gp41,A1,72,1,0,0,0,0,2
EU852966,19143562,gp41,D,45,0,0,0,0,0,0
EU852974,19143562,gp41,D,46,0,0,0,0,1,0
EU852982,19143562,gp41,D,48,0,0,0,0,0,0
EU852990,19143562,gp41,D,46,0,0,0,0,0,0
EU852998,19143562,gp41,D,49,0,0,0,0,0,0
EU853006,19143562,gp41,D,49,0,0,0,0,0,0
EU853014,19143562,gp41,D,42,0,0,0,0,0,0
EU853022,19143562,gp41,D,42,0,0,0,0,0,0
EU853030,19143562,gp41,A1,68,1,0,0,0,1,1
EU853038,19143562,gp41,A1,69,1,0,0,0,0,1
EU853046,19143562,gp41,D,45,0,0,0,0,0,0
EU853054,19143562,gp41,D,43,0,0,0,0,0,0
EU853062,19143562,gp41,A1,71,1,0,0,0,0,1
EU853070,19143562,gp41,A1,71,1,0,0,0,0,1
EU853078,19143562,gp41,D,44,0,0,0,0,0,0
EU853086,19143562,gp41,D,41,0,0,0,0,0,0
EU853094,19143562,gp41,D,44,0,0,0,0,0,0
EU853102,19143562,gp41,D,49,0,0,0,0,0,0
EU853110,19143562,gp41,D,50,0,0,0,0,1,0
EU853118,19143562,gp41,D,46,0,0,0,0,0,0
EU853126,19143562,gp41,D,47,0,0,0,0,0,0
EU853134,19143562,gp41,D,43,0,0,0,0,0,0
EU863416,17632196,gp41,C,69,1,0,0,0,0,1
EU863417,17632196,gp41,C,78,1,0,0,0,2,1
EU863418,17632196,gp41,C,73,1,0,0,0,0,1
EU863419,17632196,gp41,C,72,1,0,0,0,0,1
EU863420,17632196,gp41,C,73,1,0,0,0,2,1
EU863421,17632196,gp41,C,69,0,0,0,0,0,0
EU863422,17632196,gp41,C,67,1,0,0,0,0,1
EU863423,17632196,gp41,C,72,0,0,0,0,0,0
EU863424,17632196,gp41,C,67,1,0,0,0,0,1
EU863425,17632196,gp41,C,79,1,1,0,0,0,1
EU863426,17632196,gp41,C,74,1,0,0,0,1,1
EU863427,17632196,gp41,C,67,1,1,0,0,0,1
EU863428,17632196,gp41,C,77,2,7,0,0,0,2
EU863429,17632196,gp41,C,73,1,0,0,0,1,1
EU863430,17632196,gp41,C,70,1,0,1,0,1,1
EU863431,17632196,gp41,C,62,1,0,0,0,0,1
EU863432,17632196,gp41,C,72,1,0,0,0,0,1
EU863433,17632196,gp41,C,72,0,0,0,0,1,0
EU863434,17632196,gp41,C,70,0,0,0,0,0,0
EU863435,17632196,gp41,C,73,1,0,0,0,1,1
EU863436,17632196,gp41,C,82,1,0,0,0,0,1
EU863437,17632196,gp41,C,76,1,0,0,0,1,1
EU863438,17632196,gp41,C,65,1,0,0,0,0,1
EU863439,17632196,gp41,C,71,1,0,0,0,0,1
EU863440,17632196,gp41,C,74,1,0,0,2,0,1
EU863441,17632196,gp41,C,71,1,0,0,0,0,1
EU863442,17632196,gp41,C,69,1,0,0,0,0,1
EU863443,17632196,gp41,C,72,2,0,0,0,1,3
EU863444,17632196,gp41,C,72,1,0,0,0,1,1
EU863445,17632196,gp41,C,81,1,6,0,0,1,3
EU863446,17632196,gp41,C,69,1,0,0,0,1,2
EU863447,17632196,gp41,C,76,1,0,0,0,0,1
EU863448,17632196,gp41,C,71,1,0,0,0,0,1
EU863449,17632196,gp41,C,62,1,0,0,0,0,1
EU863450,17632196,gp41,C,72,0,0,1,0,2,0
EU863451,17632196,gp41,C,72,1,1,0,0,0,1
FJ185237,19540543,gp41,01_AE,60,1,0,0,0,0,1
FJ185238,19540543,gp41,01_AE,62,1,0,0,0,0,1
FJ185239,19540543,gp41,01_AE,71,1,0,0,0,3,1
FJ185240,19540543,gp41,01_AE,62,1,0,0,0,0,1
FJ185241,19540543,gp41,01_AE,73,1,0,0,0,4,1
FJ185242,19540543,gp41,01_AE,70,1,0,0,1,5,1
FJ185243,19540543,gp41,01_AE,71,1,0,0,0,5,1
FJ185244,19540543,gp41,01_AE,64,1,0,0,0,0,1
FJ185245,19540543,gp41,01_AE,65,1,0,0,0,1,1
FJ185246,19540543,gp41,01_AE,57,1,0,0,0,0,1
FJ185247,19540543,gp41,01_AE,68,1,0,0,0,1,1
FJ185248,19540543,gp41,01_AE,61,1,0,0,0,0,1
FJ185249,19540543,gp41,01_AE,65,1,0,0,0,0,1
FJ185250,19540543,gp41,01_AE,61,1,0,0,0,1,1
FJ185251,19540543,gp41,01_AE,69,1,0,0,0,0,1
FJ185252,19540543,gp41,01_AE,67,1,0,0,1,3,1
FJ185253,19540543,gp41,01_AE,76,1,0,0,0,9,1
FJ185254,19540543,gp41,01_AE,62,1,0,0,0,0,1
FJ185255,19540543,gp41,01_AE,73,1,0,0,0,5,1
FJ185256,19540543,gp41,01_AE,66,1,0,0,1,0,1
FJ185257,19540543,gp41,01_AE,72,1,0,0,1,1,1
FJ185258,19540543,gp41,01_AE,63,1,0,0,0,0,1
FJ185259,19540543,gp41,01_AE,77,1,4,0,0,1,3
FJ185260,19540543,gp41,01_AE,70,1,0,0,0,2,1
FJ229800,19025632,gp41,C,68,1,0,0,0,1,1
FJ229801,19025632,gp41,C,70,0,3,1,0,1,2
FJ229805,19025632,gp41,C,68,1,0,0,0,0,1
FJ229806,19025632,gp41,C,74,1,0,0,0,0,1
FJ229810,19025632,gp41,C,69,1,0,0,0,0,1
FJ229811,19025632,gp41,C,66,1,0,0,0,0,1
FJ229812,19025632,gp41,C,62,1,6,0,0,0,3
FJ229813,19025632,gp41,C,74,1,0,0,0,2,1
FJ229814,19025632,gp41,C,78,1,0,0,0,1,1
FJ229817,19025632,gp41,C,77,1,0,0,0,0,1
FJ229818,19025632,gp41,C,75,1,0,0,0,0,1
FJ229819,19025632,gp41,C,78,1,0,0,0,0,1
FJ229821,19025632,gp41,C,76,1,0,0,0,0,1
FJ229827,19025632,gp41,C,71,1,0,0,0,0,1
FJ229828,19025632,gp41,C,78,0,7,0,0,0,0
FJ229829,19025632,gp41,C,71,1,0,0,0,0,1
FJ229830,19025632,gp41,C,75,1,0,0,0,1,1
FJ229831,19025632,gp41,C,71,1,0,0,0,0,1
FJ229832,19025632,gp41,C,72,1,0,0,0,0,1
FJ229833,19025632,gp41,C,79,1,6,2,1,0,3
FJ229834,19025632,gp41,C,71,1,0,0,0,0,1
FJ229835,19025632,gp41,C,73,1,0,0,0,0,1
FJ229836,19025632,gp41,C,79,0,0,0,0,2,0
FJ229837,19025632,gp41,C,75,1,0,0,0,1,1
FJ229838,19025632,gp41,C,68,1,0,0,0,0,1
FJ396012,18842728,gp41,A1D,64,1,0,0,0,0,1
FJ396016,18842728,gp41,A1,62,1,0,0,0,1,1
FJ396022,18842728,gp41,A1C,64,1,0,0,0,0,1
FJ396026,18842728,gp41,A1,66,1,0,0,0,0,1
FJ396028,18842728,gp41,C,63,1,0,0,0,0,1
FJ443274,19193811,gp41,C,72,1,0,0,0,0,1
FJ443367,19193811,gp41,C,68,1,0,0,0,0,1
FJ443455,19193811,gp41,C,79,0,2,0,0,1,0
FJ443520,19193811,gp41,C,74,1,0,0,0,0,1
FJ443533,19193811,gp41,C,72,1,0,0,0,0,1
FJ443548,19193811,gp41,C,75,1,0,0,0,0,2
FJ443557,19193811,gp41,C,70,1,0,0,0,0,1
FJ443575,19193811,gp41,C,68,1,0,0,0,0,2
FJ443600,19193811,gp41,C,72,1,0,0,0,1,1
FJ443624,19193811,gp41,C,64,0,1,0,0,0,0
FJ443644,19193811,gp41,C,64,0,1,0,0,0,0
FJ443666,19193811,gp41,C,74,1,0,0,0,0,1
FJ443690,19193811,gp41,C,72,1,0,0,0,0,1
FJ443713,19193811,gp41,C,72,1,0,0,0,0,1
FJ443734,19193811,gp41,C,69,1,0,0,0,1,1
FJ443757,19193811,gp41,C,79,1,0,0,0,1,1
FJ443782,19193811,gp41,C,73,1,0,0,0,0,1
FJ443839,19193811,gp41,C,74,1,0,0,0,0,1
FJ443861,19193811,gp41,C,72,1,0,0,0,1,1
FJ443883,19193811,gp41,C,64,1,0,0,0,0,1
FJ443938,19193811,gp41,C,75,0,0,0,0,0,0
FJ443989,19193811,gp41,C,72,1,0,0,0,2,1
FJ444007,19193811,gp41,C,64,1,0,0,0,0,1
FJ444035,19193811,gp41,C,72,1,0,0,0,0,1
FJ444058,19193811,gp41,C,71,2,0,0,0,0,2
FJ444077,19193811,gp41,C,71,0,0,0,0,0,0
FJ444092,19193811,gp41,C,80,1,0,0,0,0,1
FJ444120,19193811,gp41,C,76,1,0,0,0,1,1
FJ444159,19193811,gp41,C,72,0,0,0,0,0,0
FJ444186,19193811,gp41,C,68,1,0,0,0,1,1
FJ444208,19193811,gp41,C,74,1,0,0,0,0,1
FJ444230,19193811,gp41,C,73,1,0,0,0,0,1
FJ444253,19193811,gp41,C,73,1,0,0,0,0,1
FJ444281,19193811,gp41,C,75,1,0,0,0,0,1
FJ444305,19193811,gp41,C,71,1,0,0,0,1,1
FJ444325,19193811,gp41,C,67,1,1,0,0,1,1
FJ444347,19193811,gp41,C,69,1,0,0,0,0,1
FJ444369,19193811,gp41,C,77,1,1,0,0,0,1
FJ444392,19193811,gp41,C,68,1,0,0,0,0,1
FJ444416,19193811,gp41,C,73,2,0,0,0,0,2
FJ444436,19193811,gp41,C,70,0,0,0,0,0,0
FJ444457,19193811,gp41,C,77,1,0,0,0,1,1
FJ444480,19193811,gp41,C,73,1,0,0,0,0,1
FJ444501,19193811,gp41,C,66,1,0,0,0,0,2
FJ444523,19193811,gp41,C,73,1,0,0,0,0,2
FJ444543,19193811,gp41,C,70,0,0,0,0,0,0
FJ444566,19193811,gp41,C,66,1,0,0,0,0,1
FJ444589,19193811,gp41,C,70,1,0,0,0,1,1
FJ444611,19193811,gp41,C,69,1,0,0,0,0,1
FJ469705,19036810,gp41,B,33,0,0,0,0,0,0
FJ469718,19036810,gp41,B,42,0,0,0,0,1,0
FJ469721,19036810,gp41,B,38,0,0,0,0,0,0
FJ469744,19036810,gp41,B,39,0,0,0,0,0,0
FJ469752,19036810,gp41,B,49,0,0,0,0,1,1
FJ469764,19036810,gp41,B,39,0,0,0,0,0,0
FJ496072,19487424,gp41,B,43,0,0,0,0,0,0
FJ496081,19487424,gp41,B,47,0,0,0,0,0,0
FJ623475,20156095,gp41,A1,66,1,0,0,0,0,1
FJ623476,20156095,gp41,A1,66,1,0,0,0,1,1
FJ623477,20156095,gp41,A1,67,1,0,0,0,0,1
FJ623478,20156095,gp41,A1,66,1,0,0,0,0,1
FJ623479,20156095,gp41,A1,70,1,0,0,0,0,1
FJ623480,20156095,gp41,A1,67,1,0,0,0,1,1
FJ623481,20156095,gp41,A1,73,1,0,0,0,0,1
FJ623482,20156095,gp41,A1,73,0,3,1,0,1,2
FJ623483,20156095,gp41,A1,73,1,6,0,0,2,3
FJ623484,20156095,gp41,A1,70,1,0,0,0,0,1
FJ623485,20156095,gp41,A1,71,1,0,1,1,1,1
FJ623486,20156095,gp41,A1,70,1,0,0,0,0,1
FJ623487,20156095,gp41,A1,69,1,0,0,0,0,1
FJ623489,20156095,gp41,A1C,65,1,0,0,0,1,1
FJ623490,20156095,gp41,A1D,68,1,0,0,0,0,1
FJ623491,20156095,gp41,A1D,67,1,0,0,0,0,1
FJ623492,20156095,gp41,A1A2D,78,1,6,0,0,1,3
FJ623493,20156095,gp41,A1A2CD,63,1,0,0,0,1,1
FJ623494,20156095,gp41,A1A2CD,65,1,0,0,0,1,1
FJ623495,20156095,gp41,DG,57,1,0,0,0,1,1
FJ670515,20707647,gp41,02A,61,1,0,0,0,0,1
FJ670517,20707647,gp41,14_BG,54,1,0,0,0,0,1
FJ670518,20707647,gp41,14_BG,56,1,0,0,0,0,1
