Accession,PMID,Gene,Subtype,NumAAChanges,NumStopCodons
GU728333,20231689,gp41,B,44,0
GU728334,20231689,gp41,B,49,0
GU728336,20231689,gp41,B,41,0
GU728337,20231689,gp41,B,47,0
GU728339,20231689,gp41,B,33,0
GU728343,20231689,gp41,B,48,1
GU728345,20231689,gp41,B,44,0
GU728346,20231689,gp41,B,39,0
GU728348,20231689,gp41,B,38,0
GU728349,20231689,gp41,B,30,0
GU728352,20231689,gp41,B,47,0
GU728359,20231689,gp41,B,39,0
GU728368,20231689,gp41,B,31,0
GU728370,20231689,gp41,B,35,0
GU728371,20231689,gp41,B,41,0
GU728375,20231689,gp41,B,45,0
GU728376,20231689,gp41,B,32,0
GU728383,20231689,gp41,B,43,0
GU728392,20231689,gp41,B,43,0
GU728395,20231689,gp41,B,50,0
GU728396,20231689,gp41,B,45,0
GU728404,20231689,gp41,B,46,0
GU728410,20231689,gp41,B,46,0
GU728413,20231689,gp41,B,45,0
HM027823,21239033,gp41,A1,59,0
HM027827,21239033,gp41,A1D,54,0
HM027838,21239033,gp41,A1D,56,0
HM027847,21239033,gp41,A1,63,0
HM027850,21239033,gp41,A1D,51,1
HM027851,21239033,gp41,A1D,58,0
HM027860,21239033,gp41,A1D,47,0
HM027863,21239033,gp41,A1D,50,0
HM027864,21239033,gp41,A1D,55,0
HM027869,21239033,gp41,A1D,57,0
HM204580,20949103,gp41,B,43,0
HM204581,20949103,gp41,C,66,0
HM204582,20949103,gp41,B,33,0
HM204584,20949103,gp41,C,73,0
HM204585,20949103,gp41,C,67,0
HM204586,20949103,gp41,B,34,0
HM204587,20949103,gp41,C,74,1
HM204588,20949103,gp41,C,66,0
HM204589,20949103,gp41,B,41,0
HM204590,20949103,gp41,C,66,0
HM204591,20949103,gp41,C,79,0
HM204594,20949103,gp41,C,74,0
HM204595,20949103,gp41,C,79,0
HM204596,20949103,gp41,B,54,0
HM204598,20949103,gp41,C,72,0
HM204600,20949103,gp41,C,70,0
HM204602,20949103,gp41,C,68,0
HM204603,20949103,gp41,CG,71,0
HM204604,20949103,gp41,C,75,0
HM204605,20949103,gp41,C,68,0
HM204607,20949103,gp41,C,74,0
HM204608,20949103,gp41,C,74,0
HM204609,20949103,gp41,C,72,0
HM204610,20949103,gp41,C,72,0
HM204611,20949103,gp41,C,67,0
HM204613,20949103,gp41,C,68,0
HM204615,20949103,gp41,C,73,0
HM204617,20949103,gp41,C,67,0
HM204618,20949103,gp41,C,62,0
HM204619,20949103,gp41,C,69,0
HM204620,20949103,gp41,A1,62,0
HM204622,20949103,gp41,C,69,0
HM204624,20949103,gp41,C,67,0
HM204625,20949103,gp41,A1C,68,0
HM204626,20949103,gp41,B,42,0
HM204627,20949103,gp41,B,38,0
HM204628,20949103,gp41,B,38,0
HM204629,20949103,gp41,B,52,0
HM204630,20949103,gp41,B,30,0
HM204631,20949103,gp41,B,43,0
HM204632,20949103,gp41,B,42,0
HM204633,20949103,gp41,B,40,0
HM204634,20949103,gp41,01_AE,61,0
HM204635,20949103,gp41,A1,63,0
HM204637,20949103,gp41,B,37,0
HM204638,20949103,gp41,B,50,0
HM204639,20949103,gp41,B,44,0
HM204640,20949103,gp41,B,27,0
HM204641,20949103,gp41,B,52,0
HM204642,20949103,gp41,B,35,0
HM204643,20949103,gp41,B,39,0
HM204644,20949103,gp41,B,36,0
HM204645,20949103,gp41,B,36,0
HM204646,20949103,gp41,B,40,0
HM204648,20949103,gp41,A1,72,0
HM215253,20949103,gp41,C,67,0
HM215254,20949103,gp41,C,66,0
HM215255,20949103,gp41,A1,66,0
HM215258,20949103,gp41,A1,66,0
HM215259,20949103,gp41,A1C,69,0
HM215261,20949103,gp41,A1D,55,0
HM215262,20949103,gp41,C,77,0
HM215263,20949103,gp41,C,73,0
HM215264,20949103,gp41,02_AG,67,0
HM215265,20949103,gp41,06_cpx,65,0
HM215266,20949103,gp41,A1,66,0
HM215267,20949103,gp41,D,52,0
HM215270,20949103,gp41,D,47,0
HM215272,20949103,gp41,A1,69,0
HM215274,20949103,gp41,A1D,53,0
HM215276,20949103,gp41,A1C,73,0
HM215279,20949103,gp41,A1C,69,0
HM215280,20949103,gp41,A1CD,53,0
HM215281,20949103,gp41,02_AG,70,0
HM215282,20949103,gp41,02A1,68,0
HM215283,20949103,gp41,D,47,0
HM215286,20949103,gp41,C,64,0
HM215287,20949103,gp41,C,76,0
HM215288,20949103,gp41,A1CD,54,0
HM215289,20949103,gp41,C,68,0
HM215290,20949103,gp41,02_AG,62,0
HM215291,20949103,gp41,02_AG,70,0
HM215292,20949103,gp41,02_AG,66,0
HM215293,20949103,gp41,02_AG,75,0
HM215294,20949103,gp41,C,71,0
HM215296,20949103,gp41,CD,53,0
HM215297,20949103,gp41,CD,54,0
HM215298,20949103,gp41,A1,71,0
HM215299,20949103,gp41,A1,71,0
HM215300,20949103,gp41,C,70,0
HM215301,20949103,gp41,A1D,65,0
HM215303,20949103,gp41,A1,69,0
HM215304,20949103,gp41,A1C,68,0
HM215305,20949103,gp41,C,71,0
HM215306,20949103,gp41,A1,67,0
HM215307,20949103,gp41,C,74,0
HM215308,20949103,gp41,C,66,0
HM215309,20949103,gp41,A1C,64,0
HM215310,20949103,gp41,CD,66,1
HM215311,20949103,gp41,C,59,0
HM215312,20949103,gp41,A1,65,0
HM215313,20949103,gp41,CD,50,0
HM215319,20949103,gp41,C,68,0
HM215320,20949103,gp41,C,66,0
HM215321,20949103,gp41,A1C,58,0
HM215322,20949103,gp41,A1C,70,0
HM215323,20949103,gp41,A1D,57,0
HM215325,20949103,gp41,C,69,0
HM215327,20949103,gp41,D,49,0
HM215329,20949103,gp41,CD,57,0
HM215330,20949103,gp41,A1C,73,0
HM215331,20949103,gp41,A1C,74,0
HM215335,20949103,gp41,C,72,0
HM215337,20949103,gp41,CD,53,0
HM215339,20949103,gp41,CD,59,0
HM215341,20949103,gp41,C,78,0
HM215343,20949103,gp41,CD,54,0
HM215344,20949103,gp41,C,72,0
HM215347,20949103,gp41,A1,64,0
HM215349,20949103,gp41,CD,54,0
HM215350,20949103,gp41,A1,62,0
HM215351,20949103,gp41,D,62,0
HM215354,20949103,gp41,C,72,0
HM215355,20949103,gp41,C,70,0
HM215359,20949103,gp41,B,27,1
HM215360,20949103,gp41,C,75,0
HM215361,20949103,gp41,C,65,0
HM215362,20949103,gp41,C,66,0
HM215363,20949103,gp41,07_BC,70,0
HM215365,20949103,gp41,B,34,0
HM215367,20949103,gp41,01_AE,64,0
HM215370,20949103,gp41,B,40,0
HM215372,20949103,gp41,01_AE,65,0
HM215373,20949103,gp41,01_AE,64,0
HM215377,20949103,gp41,01_AE,64,0
HM215379,20949103,gp41,01_AE,61,0
HM215380,20949103,gp41,07_BC,68,0
HM215382,20949103,gp41,B,36,0
HM215384,20949103,gp41,B,34,0
HM215386,20949103,gp41,01_AE,62,0
HM215388,20949103,gp41,07_BC,74,0
HM215389,20949103,gp41,01_AE,67,0
HM215393,20949103,gp41,01_AE,66,0
HM215397,20949103,gp41,B,34,0
HM215398,20949103,gp41,B,34,0
HM215399,20949103,gp41,B,40,0
HM215400,20949103,gp41,B,31,0
HM215401,20949103,gp41,BC,57,0
HM215402,20949103,gp41,BC,56,0
HM215403,20949103,gp41,C,75,0
HM215404,20949103,gp41,BC,28,0
HM215405,20949103,gp41,07_BC,67,0
HM215407,20949103,gp41,07_BC,75,0
HM215408,20949103,gp41,C,73,0
HM215409,20949103,gp41,01_AE,66,0
HM215410,20949103,gp41,01_AE,52,0
HM215411,20949103,gp41,C,78,0
HM215413,20949103,gp41,B,32,0
HM215414,20949103,gp41,BC,72,0
HM215415,20949103,gp41,01_AE,65,0
HM215416,20949103,gp41,08_BC,75,0
HM215417,20949103,gp41,08_BC,71,0
HM215418,20949103,gp41,01_AE,68,0
HM215420,20949103,gp41,B,32,0
HM215421,20949103,gp41,C,71,0
HM215422,20949103,gp41,01_AE,59,0
HM215423,20949103,gp41,B,30,0
HM215424,20949103,gp41,01_AE,62,0
HM215425,20949103,gp41,BC,34,0
HM215427,20949103,gp41,01_AE,58,0
HM215428,20949103,gp41,B,40,0
HM215431,20949103,gp41,B,43,0
HM215432,20949103,gp41,01_AE,64,0
HM215433,20949103,gp41,C,63,0
HM215434,20949103,gp41,A1,68,0
HM215436,20949103,gp41,01_AE,66,0
HM215438,20949103,gp41,H,69,0
HM638511,20808902,gp41,B,40,0
HM638519,20808902,gp41,B,43,0
HM638548,20808902,gp41,B,34,0
HM638608,20808902,gp41,B,44,0
HM638616,20808902,gp41,C,69,0
HM638668,20808902,gp41,C,70,0
HM638727,20808902,gp41,C,68,0
HM638816,20808902,gp41,C,69,0
HM638855,20808902,gp41,C,62,0
HM638888,20808902,gp41,C,65,0
HM638965,20808902,gp41,C,67,0
HM639055,20808902,gp41,C,68,0
HM639075,20808902,gp41,C,67,0
HM639142,20808902,gp41,C,67,0
HM639196,20808902,gp41,C,61,0
HM639231,20808902,gp41,C,68,0
HQ216377,21980282,gp41,B,39,0
HQ216397,21980282,gp41,B,45,0
HQ216485,21980282,gp41,B,33,0
HQ216501,21980282,gp41,B,30,0
HQ216562,21980282,gp41,B,44,0
HQ216577,21980282,gp41,B,40,0
HQ216656,21980282,gp41,B,45,0
HQ216676,21980282,gp41,B,34,0
HQ216705,21980282,gp41,B,26,0
HQ216730,21980282,gp41,B,40,0
HQ216769,21980282,gp41,B,43,0
HQ216785,21980282,gp41,B,42,0
HQ216813,21980282,gp41,B,28,0
HQ216841,21980282,gp41,B,48,0
HQ216893,21980282,gp41,B,33,0
HQ216916,21980282,gp41,B,36,0
HQ216949,21980282,gp41,B,30,0
HQ216971,21980282,gp41,B,43,0
HQ217019,21980282,gp41,B,30,0
HQ217059,21980282,gp41,B,33,0
HQ217079,21980282,gp41,B,24,0
HQ217100,21980282,gp41,B,38,0
HQ217120,21980282,gp41,B,30,0
HQ217144,21980282,gp41,B,41,0
HQ217167,21980282,gp41,B,41,0
HQ217208,21980282,gp41,B,39,0
HQ217256,21980282,gp41,B,53,0
HQ217283,21980282,gp41,B,33,0
HQ217315,21980282,gp41,B,38,0
HQ217353,21980282,gp41,B,30,0
HQ217376,21980282,gp41,B,35,0
HQ217402,21980282,gp41,B,44,0
HQ217422,21980282,gp41,B,36,0
HQ217443,21980282,gp41,B,32,0
HQ217488,21980282,gp41,B,39,0
HQ217509,21980282,gp41,B,25,0
HQ217564,21980282,gp41,B,27,0
HQ217577,21980282,gp41,B,38,0
HQ217604,21980282,gp41,B,37,0
HQ217655,21980282,gp41,B,33,0
HQ217708,21980282,gp41,B,34,0
HQ217734,21980282,gp41,B,32,0
HQ217780,21980282,gp41,B,33,0
HQ217791,21980282,gp41,B,29,0
HQ217818,21980282,gp41,B,41,0
HQ217840,21980282,gp41,B,50,0
HQ217860,21980282,gp41,B,33,0
HQ217874,21980282,gp41,B,41,0
HQ217892,21980282,gp41,B,29,0
HQ217914,21980282,gp41,B,37,0
HQ217930,21980282,gp41,B,38,0
HQ217947,21980282,gp41,B,60,0
HQ217967,21980282,gp41,B,26,0
HQ217984,21980282,gp41,B,36,0
HQ218001,21980282,gp41,B,23,0
HQ218020,21980282,gp41,B,37,0
HQ218034,21980282,gp41,B,43,0
HQ238280,21980282,gp41,B,36,0
HQ326124,20875470,gp41,07_BC,72,0
HQ326126,20875470,gp41,07_BC,73,0
HQ326127,20875470,gp41,07_BC,73,0
HQ326128,20875470,gp41,07_BC,67,0
HQ326129,20875470,gp41,07_BC,71,0
HQ326130,20875470,gp41,07_BC,76,0
HQ326131,20875470,gp41,07_BC,66,0
HQ326132,20875470,gp41,07_BC,71,0
HQ326133,20875470,gp41,07_BC,74,0
HQ326134,20875470,gp41,07_BC,72,0
HQ326135,20875470,gp41,07_BC,73,0
HQ326136,20875470,gp41,07_BC,74,0
HQ326137,20875470,gp41,07_BC,75,0
HQ326138,20875470,gp41,07_BC,70,0
HQ326140,20875470,gp41,08_BC,75,0
HQ326141,20875470,gp41,07_BC,70,0
HQ326143,20875470,gp41,07_BC,68,0
HQ326144,20875470,gp41,08_BC,78,0
HQ326146,20875470,gp41,07_BC,74,0
HQ385442,20932333,gp41,D,54,0
HQ385443,20932333,gp41,49_cpx,71,0
HQ385444,20932333,gp41,02A1,59,0
HQ385445,20932333,gp41,0209,70,0
HQ385447,20932333,gp41,02_AG,69,0
HQ385448,20932333,gp41,D,44,0
HQ385449,20932333,gp41,02_AG,75,0
HQ385450,20932333,gp41,02_AG,70,0
HQ385451,20932333,gp41,02_AG,64,0
HQ385454,20932333,gp41,02_AG,77,0
HQ385455,20932333,gp41,02_AG,63,0
HQ385456,20932333,gp41,B,43,0
HQ385457,20932333,gp41,02_AG,68,0
HQ385458,20932333,gp41,C,73,0
HQ385459,20932333,gp41,A1,63,0
HQ385460,20932333,gp41,02_AG,71,0
HQ385461,20932333,gp41,49_cpx,67,0
HQ385462,20932333,gp41,02_AG,73,0
HQ385464,20932333,gp41,A1,58,0
HQ385472,20932333,gp41,A1,64,0
HQ385473,20932333,gp41,A1,73,0
HQ385474,20932333,gp41,02_AG,64,0
HQ385477,20932333,gp41,49_cpx,70,0
HQ385478,20932333,gp41,49_cpx,67,0
HQ385479,20932333,gp41,49_cpx,77,0
HQ595750,22693444,gp41,C,76,0
HQ595753,22693444,gp41,C,70,0
HQ595757,22693444,gp41,C,72,0
HQ595758,22693444,gp41,C,71,0
HQ595764,22693444,gp41,C,67,0
HQ699949,21325278,gp41,B,31,0
HQ699951,21325278,gp41,B,42,0
HQ699952,21325278,gp41,08_BC,73,0
HQ699953,21325278,gp41,08_BC,73,0
HQ699954,21325278,gp41,08_BC,73,0
HQ699955,21325278,gp41,01_AE,66,0
HQ699956,21325278,gp41,01_AE,65,0
HQ699957,21325278,gp41,08_BC,76,0
HQ699958,21325278,gp41,08_BC,71,0
HQ699959,21325278,gp41,08_BC,71,0
HQ699965,21325278,gp41,07_BC,73,0
HQ699966,21325278,gp41,08_BC,75,0
HQ699967,21325278,gp41,08_BC,75,0
HQ699974,21325278,gp41,08_BC,73,0
HQ699975,21325278,gp41,08_BC,73,0
HQ699976,21325278,gp41,08_BC,71,0
HQ699977,21325278,gp41,01_AE,59,0
HQ699978,21325278,gp41,B,28,0
HQ699979,21325278,gp41,B,33,0
HQ699980,21325278,gp41,C,75,0
HQ699982,21325278,gp41,07_BC,68,0
HQ699987,21325278,gp41,01_AE,64,0
HQ699988,21325278,gp41,01_AE,61,0
HQ699989,21325278,gp41,B,38,0
HQ699990,21325278,gp41,B,39,0
HQ699992,21325278,gp41,C,69,0
HQ699993,21325278,gp41,01_AE,63,0
HQ699994,21325278,gp41,07_BC,75,0
HQ699995,21325278,gp41,B,37,0
HQ699996,21325278,gp41,B,35,0
HQ699997,21325278,gp41,B,31,0
HQ699998,21325278,gp41,B,31,0
HQ700000,21325278,gp41,B,30,0
HQ700002,21325278,gp41,02_AG,74,0
HQ700003,21325278,gp41,BC,52,0
HQ700004,21325278,gp41,08_BC,73,0
JF320002,21358627,gp41,B,42,0
JF320007,21358627,gp41,B,37,0
JF320008,21358627,gp41,B,39,0
JF320014,21358627,gp41,B,38,0
JF320017,21358627,gp41,B,46,0
JF320020,21358627,gp41,B,43,0
JF320029,21358627,gp41,B,35,0
JF320038,21358627,gp41,B,32,0
JF320043,21358627,gp41,B,51,0
JF320044,21358627,gp41,B,37,0
JF320048,21358627,gp41,B,39,0
JF320059,21358627,gp41,B,36,0
JF320070,21358627,gp41,B,41,0
JF320077,21358627,gp41,B,39,0
JF320083,21358627,gp41,B,35,0
JF320099,21358627,gp41,B,41,0
JF320121,21358627,gp41,B,38,0
JF320131,21358627,gp41,B,53,0
JF320145,21358627,gp41,B,41,0
JF320146,21358627,gp41,B,38,0
JF320150,21358627,gp41,B,44,0
JF320160,21358627,gp41,B,44,0
JF320173,21358627,gp41,B,31,0
JF320179,21358627,gp41,B,52,0
JF320183,21358627,gp41,B,49,0
JF320184,21358627,gp41,B,40,0
JF320185,21358627,gp41,B,35,0
JF320186,21358627,gp41,B,51,0
JF320191,21358627,gp41,B,47,0
JF320196,21358627,gp41,B,47,0
JF320197,21358627,gp41,B,41,0
JF320198,21358627,gp41,B,39,0
JF320211,21358627,gp41,B,42,0
JF320230,21358627,gp41,B,50,0
JF320241,21358627,gp41,B,38,0
JF320248,21358627,gp41,B,40,0
JF320276,21358627,gp41,B,43,0
JF320308,21358627,gp41,B,38,0
JF320329,21358627,gp41,B,37,0
JF320375,21358627,gp41,B,32,0
JF320380,21358627,gp41,B,38,0
JF320387,21358627,gp41,B,47,0
JF320394,21358627,gp41,B,30,0
JF320411,21358627,gp41,B,30,0
JF320422,21358627,gp41,B,50,0
JF320427,21358627,gp41,B,39,0
JF320460,21358627,gp41,B,40,0
JF320475,21358627,gp41,B,33,0
JF320486,21358627,gp41,B,38,0
JF320497,21358627,gp41,B,38,0
JF320520,21358627,gp41,B,27,0
JF320530,21358627,gp41,B,37,0
JF320539,21358627,gp41,B,48,0
JF320559,21358627,gp41,B,46,0
JF320564,21358627,gp41,B,55,0
JF320570,21358627,gp41,B,44,0
JF320592,21358627,gp41,B,36,0
JF320613,21358627,gp41,B,30,0
JF320615,21358627,gp41,B,29,0
JF320630,21358627,gp41,B,47,0
JF683736,21453134,gp41,B,55,0
JF683737,21453134,gp41,A1,69,0
JF683738,21453134,gp41,B,38,0
JF683739,21453134,gp41,A1U,68,0
JF683740,21453134,gp41,C,70,0
JF683741,21453134,gp41,B,44,0
JF683742,21453134,gp41,B,30,0
JF683745,21453134,gp41,37_cpx,61,0
JF683747,21453134,gp41,B,32,0
JF683748,21453134,gp41,A1,75,0
JF683750,21453134,gp41,B,48,0
JF683753,21453134,gp41,B,54,0
JF683754,21453134,gp41,B,39,0
JF683756,21453134,gp41,B,55,1
JF683758,21453134,gp41,02_AG,72,0
JF683759,21453134,gp41,A1,56,0
JF683765,21453134,gp41,B,47,0
JF683766,21453134,gp41,02D,70,0
JF683767,21453134,gp41,A1,68,0
JF683769,21453134,gp41,B,36,0
JF683771,21453134,gp41,F1,65,0
JF683772,21453134,gp41,U,64,0
JF683774,21453134,gp41,A1B,42,0
JF683775,21453134,gp41,B,48,0
JF683778,21453134,gp41,B,59,0
JF683779,21453134,gp41,A1,72,0
JF683781,21453134,gp41,B,34,0
JF683782,21453134,gp41,A1,66,0
JF683783,21453134,gp41,A1,66,0
JF683784,21453134,gp41,B,40,0
JF683785,21453134,gp41,B,54,0
JF683786,21453134,gp41,02_AG,76,0
JF683787,21453134,gp41,B,42,0
JF683788,21453134,gp41,B,32,0
JF683790,21453134,gp41,B,37,0
JF683791,21453134,gp41,B,46,0
JF683793,21453134,gp41,B,43,0
JF683795,21453134,gp41,02_AG,66,0
JF683796,21453134,gp41,B,45,0
JF683797,21453134,gp41,B,38,0
JF683800,21453134,gp41,A1B,41,0
JF683801,21453134,gp41,B,36,0
JF683802,21453134,gp41,11_cpx,64,0
JF683805,21453134,gp41,B,29,0
JF683807,21453134,gp41,B,46,0
JF683808,21453134,gp41,B,45,0
JF910191,21561918,gp41,B,40,0
JF910198,21561918,gp41,B,35,0
JF910199,21561918,gp41,B,50,0
JF910200,21561918,gp41,B,37,0
JF910208,21561918,gp41,B,23,0
JF910218,21561918,gp41,B,47,0
JF910219,21561918,gp41,B,40,0
JF910221,21561918,gp41,B,26,0
JF910228,21561918,gp41,B,41,0
JF910231,21561918,gp41,B,44,0
JF910234,21561918,gp41,B,40,0
JF910235,21561918,gp41,B,24,0
JF910236,21561918,gp41,B,39,0
JF910242,21561918,gp41,B,47,0
JF910254,21561918,gp41,B,34,0
JF910257,21561918,gp41,B,39,0
JF910259,21561918,gp41,B,34,0
JF910265,21561918,gp41,B,45,0
JN024204,21593162,gp41,B,31,0
JN024289,21593162,gp41,B,33,0
JN024340,21593162,gp41,B,37,0
JN024450,21593162,gp41,B,36,0
JN024479,21593162,gp41,B,37,0
JN248316,23576510,gp41,01B,60,0
JN248317,23576510,gp41,01B,63,0
JN248318,23576510,gp41,01_AE,57,0
JN248319,23576510,gp41,01B,44,0
JN248320,23576510,gp41,01B,56,0
JN248321,23576510,gp41,B,42,0
JN248322,23576510,gp41,01B,57,0
JN248323,23576510,gp41,01B,45,0
JN248324,23576510,gp41,01_AE,57,0
JN248325,23576510,gp41,15_01B,54,0
JN248326,23576510,gp41,01B,51,0
JN248327,23576510,gp41,01_AE,64,0
JN248329,23576510,gp41,B,42,0
JN248330,23576510,gp41,01_AE,63,0
JN248331,23576510,gp41,01B,59,0
JN248332,23576510,gp41,01B,57,0
JN248333,23576510,gp41,B,37,0
JN248334,23576510,gp41,01_AE,62,0
JN248335,23576510,gp41,B,36,0
JN248336,23576510,gp41,01_AE,64,0
JN248337,23576510,gp41,B,39,0
JN248338,23576510,gp41,01_AE,62,0
JN248339,23576510,gp41,01_AE,63,0
JN248340,23576510,gp41,01B,53,0
JN248341,23576510,gp41,01_AE,62,0
JN248342,23576510,gp41,01_AE,66,0
JN248343,23576510,gp41,B,34,0
JN248344,23576510,gp41,B,46,0
JN248345,23576510,gp41,B,48,0
JN248346,23576510,gp41,B,43,0
JN248348,23576510,gp41,B,39,0
JN248349,23576510,gp41,01B,35,0
JN248350,23576510,gp41,01B,38,0
JN248351,23576510,gp41,15_01B,42,0
JN248352,23576510,gp41,01B,36,0
JN248354,23576510,gp41,B,32,0
JN248355,23576510,gp41,01_AE,59,0
JN248356,23576510,gp41,01_AE,62,0
JN248357,23576510,gp41,01B,65,0
JN248580,22357663,gp41,02_AG,68,0
JN248582,22357663,gp41,G,70,0
JN248584,22357663,gp41,G,63,0
JN248586,22357663,gp41,G,60,0
JN248587,22357663,gp41,02A,60,0
JN248589,22357663,gp41,02_AG,64,0
JN248590,22357663,gp41,02_AG,73,0
JN248593,22357663,gp41,G,69,0
JN681220,27434311,gp41,C,67,0
JN681222,27434311,gp41,C,69,0
JN681232,27434311,gp41,C,63,0
JN681233,27434311,gp41,C,61,0
JN681234,27434311,gp41,C,68,0
JN681238,27434311,gp41,C,73,0
JN681240,27434311,gp41,C,73,0
JN681241,27434311,gp41,C,70,0
JN681242,27434311,gp41,C,67,0
JN681243,27434311,gp41,C,68,0
JN681244,27434311,gp41,C,66,0
JN681245,27434311,gp41,C,73,0
JN681246,27434311,gp41,C,74,0
JN681247,27434311,gp41,C,67,0
JN681248,27434311,gp41,C,74,0
JN681249,27434311,gp41,C,76,0
JN681254,27434311,gp41,C,73,0
JN681255,27434311,gp41,C,75,0
JN681256,27434311,gp41,C,68,0
JN681257,27434311,gp41,C,70,0
JN681258,27434311,gp41,C,74,0
JN687694,22149143,gp41,C,68,0
JN687706,22149143,gp41,C,75,0
JN687718,22149143,gp41,C,69,0
JN687726,22149143,gp41,C,71,0
JN687728,22149143,gp41,C,72,0
JN687730,22149143,gp41,C,63,0
JN687731,22149143,gp41,C,73,0
JN687735,22149143,gp41,C,74,0
JN687736,22149143,gp41,C,65,0
JN687737,22149143,gp41,C,64,0
JN687738,22149143,gp41,BF,45,0
JN687740,22149143,gp41,B,36,0
JN687742,22149143,gp41,04_cpx,62,0
JN687744,22149143,gp41,04_cpx,57,0
JN687748,22149143,gp41,04_cpx,65,0
JN687749,22149143,gp41,B,39,0
JN687750,22149143,gp41,B,42,0
JN687759,22149143,gp41,B,48,0
JN687760,22149143,gp41,B,41,0
JN687761,22149143,gp41,B,31,0
JN687763,22149143,gp41,B,42,0
JN687773,22149143,gp41,B,46,0
JN687774,22149143,gp41,B,46,0
JN687821,22149143,gp41,C,77,0
JN692431,22022460,gp41,B,41,0
JN692432,22022460,gp41,B,40,0
JN692433,22022460,gp41,B,37,0
JN692434,22022460,gp41,C,63,0
JN692435,22022460,gp41,B,32,0
JN692436,22022460,gp41,B,41,0
JN692437,22022460,gp41,BF1,40,0
JN692439,22022460,gp41,B,60,0
JN692440,22022460,gp41,B,37,0
JN692443,22022460,gp41,B,42,0
JN692444,22022460,gp41,B,40,0
JN692445,22022460,gp41,B,35,0
JN692446,22022460,gp41,B,39,0
JN692447,22022460,gp41,B,50,0
JN692448,22022460,gp41,BF1,27,0
JN692449,22022460,gp41,BF1,46,0
JN692450,22022460,gp41,B,42,0
JN692451,22022460,gp41,B,40,0
JN692452,22022460,gp41,B,50,0
JN692453,22022460,gp41,B,26,0
JN692454,22022460,gp41,B,40,0
JN692455,22022460,gp41,B,32,0
JN692459,22022460,gp41,B,50,0
JN692460,22022460,gp41,B,51,0
JN692461,22022460,gp41,B,44,0
JN692462,22022460,gp41,B,34,0
JN692463,22022460,gp41,B,38,0
JN692467,22022460,gp41,B,34,0
JN692468,22022460,gp41,B,31,0
JN692470,22022460,gp41,B,40,0
JN692471,22022460,gp41,B,37,0
JN692473,22022460,gp41,B,40,0
JN692474,22022460,gp41,B,37,0
JN692475,22022460,gp41,B,46,0
JN692476,22022460,gp41,B,50,0
JN692478,22022460,gp41,BC,63,0
JN692479,22022460,gp41,B,43,0
JN692480,22022460,gp41,B,43,0
JN860761,22587412,gp41,01_AE,58,0
JN860762,22587412,gp41,01B,57,0
JN860763,22587412,gp41,01_AE,52,0
JN860764,22587412,gp41,01_AE,57,0
JN860765,22587412,gp41,01B,51,0
JN860767,22587412,gp41,01_AE,61,0
JN860768,22587412,gp41,01_AE,65,0
JN860769,22587412,gp41,B,29,0
JN944654,22634875,gp41,01_AE,64,0
JN944655,22634875,gp41,01_AE,59,0
JN944657,22634875,gp41,01_AE,56,0
JN944659,22634875,gp41,01_AE,60,0
JN944660,22634875,gp41,01_AE,63,0
JN944663,22634875,gp41,01_AE,61,0
JN944664,22634875,gp41,01_AE,60,0
JQ061131,27434311,gp41,C,69,0
JQ403019,22412369,gp41,B,32,0
JQ403021,22412369,gp41,B,37,0
JQ403024,22412369,gp41,B,32,0
JQ403025,22412369,gp41,B,33,0
JQ403026,22412369,gp41,B,24,0
JQ403028,22412369,gp41,A1,66,0
JQ403029,22412369,gp41,B,39,0
JQ403030,22412369,gp41,B,43,0
JQ403035,22412369,gp41,B,44,0
JQ403037,22412369,gp41,B,37,0
JQ403038,22412369,gp41,B,44,0
JQ403039,22412369,gp41,B,44,0
JQ403041,22412369,gp41,B,37,0
JQ403042,22412369,gp41,B,32,0
JQ403043,22412369,gp41,B,39,0
JQ403044,22412369,gp41,B,53,0
JQ403045,22412369,gp41,B,32,0
JQ403046,22412369,gp41,B,43,0
JQ403047,22412369,gp41,B,37,0
JQ403049,22412369,gp41,B,42,0
JQ403054,22412369,gp41,B,48,0
JQ403056,22412369,gp41,B,46,0
JQ403058,22412369,gp41,B,26,0
JQ403059,22412369,gp41,B,35,0
JQ403060,22412369,gp41,B,44,0
JQ403061,22412369,gp41,B,33,0
JQ403062,22412369,gp41,B,36,0
JQ403063,22412369,gp41,B,35,0
JQ403064,22412369,gp41,B,41,0
JQ403066,22412369,gp41,B,41,0
JQ403067,22412369,gp41,B,40,0
JQ403068,22412369,gp41,B,36,0
JQ403069,22412369,gp41,B,35,0
JQ403070,22412369,gp41,B,39,0
JQ403071,22412369,gp41,B,43,0
JQ403073,22412369,gp41,B,31,0
JQ403075,22412369,gp41,B,38,0
JQ403077,22412369,gp41,B,38,0
JQ403078,22412369,gp41,B,35,0
JQ403079,22412369,gp41,D,48,0
JQ403080,22412369,gp41,B,44,0
JQ403082,22412369,gp41,B,31,0
JQ403083,22412369,gp41,B,36,0
JQ403084,22412369,gp41,B,38,0
JQ403085,22412369,gp41,B,42,0
JQ403086,22412369,gp41,B,43,0
JQ403087,22412369,gp41,B,51,0
JQ403088,22412369,gp41,B,36,0
JQ403089,22412369,gp41,B,36,0
JQ403091,22412369,gp41,B,35,0
JQ403092,22412369,gp41,B,39,0
JQ403093,22412369,gp41,B,33,0
