Accession,NumAPOBECs,NumConservedAPOBECSites,ADIndex
FJ198929,0,41,0.0
FJ198961,0,41,0.0
FJ199006,0,41,0.0
FJ211638,0,41,0.0
FJ211777,0,41,0.0
FJ211789,0,41,0.0
FJ211790,0,41,0.0
FJ211791,0,41,0.0
FJ213780,0,41,0.0
FJ213781,0,41,0.0
FJ213783,0,41,0.0
FJ224363,0,41,0.0
FJ224364,0,41,0.0
FJ358521,0,41,0.0
FJ387525,0,41,0.0
FJ387526,0,41,0.0
FJ387529,0,41,0.0
FJ387530,0,41,0.0
FJ387531,0,41,0.0
FJ387532,0,41,0.0
FJ387533,0,41,0.0
FJ387534,0,41,0.0
FJ387535,0,41,0.0
FJ387536,0,41,0.0
FJ387537,0,41,0.0
FJ387539,0,41,0.0
FJ387540,0,41,0.0
FJ387541,0,41,0.0
FJ388892,1,41,0.024390243902439025
FJ388893,0,41,0.0
FJ388894,0,41,0.0
FJ388895,0,41,0.0
FJ388896,0,41,0.0
FJ388897,0,41,0.0
FJ388898,0,41,0.0
FJ388899,0,41,0.0
FJ388900,0,41,0.0
FJ388901,0,41,0.0
FJ388903,0,41,0.0
FJ388904,0,41,0.0
FJ388905,0,41,0.0
FJ388908,0,41,0.0
FJ388909,0,41,0.0
FJ388910,1,41,0.024390243902439025
FJ388911,0,41,0.0
FJ388913,0,41,0.0
FJ388914,0,41,0.0
FJ388915,0,41,0.0
FJ388916,0,41,0.0
FJ388917,0,41,0.0
FJ388918,0,41,0.0
FJ388919,0,41,0.0
FJ388921,0,41,0.0
FJ388922,0,41,0.0
FJ388923,2,41,0.04878048780487805
FJ388924,0,41,0.0
FJ388925,0,41,0.0
FJ388926,0,41,0.0
FJ388927,7,41,0.17073170731707318
FJ388930,0,41,0.0
FJ388931,0,41,0.0
FJ388933,0,41,0.0
FJ388934,0,41,0.0
FJ388935,0,41,0.0
FJ388936,0,41,0.0
FJ388937,1,41,0.024390243902439025
FJ388938,1,41,0.024390243902439025
FJ388939,0,41,0.0
FJ388940,0,41,0.0
FJ388941,0,41,0.0
FJ388943,0,41,0.0
FJ388945,0,41,0.0
FJ388947,1,41,0.024390243902439025
FJ388955,0,41,0.0
FJ388957,0,41,0.0
FJ388959,0,41,0.0
FJ388960,0,41,0.0
FJ388961,0,41,0.0
FJ388962,0,41,0.0
FJ388963,0,41,0.0
FJ388964,0,41,0.0
FJ389363,0,41,0.0
FJ389364,0,41,0.0
FJ389365,0,41,0.0
FJ389366,0,41,0.0
FJ389367,0,41,0.0
FJ403482,2,41,0.04878048780487805
FJ441290,0,41,0.0
FJ469705,0,41,0.0
FJ469718,0,41,0.0
FJ469721,0,41,0.0
FJ469744,0,41,0.0
FJ469752,0,41,0.0
FJ469764,0,41,0.0
FJ495818,0,41,0.0
FJ495937,0,41,0.0
FJ496000,0,41,0.0
FJ496072,0,41,0.0
FJ496081,0,41,0.0
FJ496145,0,41,0.0
FJ496151,0,41,0.0
FJ496158,0,41,0.0
FJ496167,0,41,0.0
FJ496185,0,41,0.0
FJ496195,0,41,0.0
FJ496208,0,41,0.0
FJ525428,0,41,0.0
FJ531410,0,41,0.0
FJ531423,0,41,0.0
FJ596180,0,41,0.0
FJ606114,0,41,0.0
FJ606116,0,41,0.0
FJ606117,0,41,0.0
FJ606118,0,41,0.0
FJ606119,1,41,0.024390243902439025
FJ606120,0,41,0.0
FJ606121,0,41,0.0
FJ606122,0,41,0.0
FJ606123,0,41,0.0
FJ606124,0,41,0.0
FJ606125,0,41,0.0
FJ606126,0,41,0.0
FJ606127,0,41,0.0
FJ606128,0,41,0.0
FJ606129,0,41,0.0
FJ606130,0,41,0.0
FJ606131,0,41,0.0
FJ606132,0,41,0.0
FJ606133,0,41,0.0
FJ606134,0,41,0.0
FJ606135,0,41,0.0
FJ606136,0,41,0.0
FJ606137,0,41,0.0
FJ606138,0,41,0.0
FJ606140,0,41,0.0
FJ606141,0,41,0.0
FJ606142,0,41,0.0
FJ606143,0,41,0.0
FJ606144,0,41,0.0
FJ606145,0,41,0.0
FJ606146,1,41,0.024390243902439025
FJ606147,0,41,0.0
FJ606148,0,41,0.0
FJ606150,0,41,0.0
FJ606151,0,41,0.0
FJ606152,0,41,0.0
FJ606153,0,41,0.0
FJ606154,0,41,0.0
FJ606155,0,41,0.0
FJ606156,0,41,0.0
FJ606157,0,41,0.0
FJ606158,0,41,0.0
FJ606159,0,41,0.0
FJ606160,0,41,0.0
FJ606161,0,41,0.0
FJ606162,0,41,0.0
FJ606163,0,41,0.0
FJ606164,0,41,0.0
FJ606165,0,41,0.0
FJ606166,1,41,0.024390243902439025
FJ606167,0,41,0.0
FJ606168,0,41,0.0
FJ606169,0,41,0.0
FJ606170,0,41,0.0
FJ606171,0,41,0.0
FJ606172,0,41,0.0
FJ606173,0,41,0.0
FJ606174,0,41,0.0
FJ606175,0,41,0.0
FJ606176,0,41,0.0
FJ606177,0,41,0.0
FJ606178,0,41,0.0
FJ606179,0,41,0.0
FJ606180,0,41,0.0
FJ606181,0,41,0.0
FJ606182,0,41,0.0
FJ606183,0,41,0.0
FJ606184,0,41,0.0
FJ606187,0,41,0.0
FJ606188,0,41,0.0
FJ606189,0,41,0.0
FJ606190,0,41,0.0
FJ606191,0,41,0.0
FJ606192,0,41,0.0
FJ606193,0,41,0.0
FJ606194,0,41,0.0
FJ606195,0,41,0.0
FJ606196,0,41,0.0
FJ606197,0,41,0.0
FJ606198,0,41,0.0
FJ606199,0,41,0.0
FJ606200,0,41,0.0
FJ606201,0,41,0.0
FJ606202,0,41,0.0
FJ606203,0,41,0.0
FJ606204,0,41,0.0
FJ606205,0,41,0.0
FJ606206,0,41,0.0
FJ606207,0,41,0.0
FJ606209,0,41,0.0
FJ606210,0,41,0.0
FJ606211,0,41,0.0
FJ606212,0,41,0.0
FJ606213,0,41,0.0
FJ606214,0,41,0.0
FJ606215,0,41,0.0
FJ606216,0,41,0.0
FJ606217,0,41,0.0
FJ606218,0,41,0.0
FJ606219,0,41,0.0
FJ606220,0,41,0.0
FJ606221,0,41,0.0
FJ606222,0,41,0.0
FJ606223,0,41,0.0
FJ606224,0,41,0.0
FJ606225,0,41,0.0
FJ606226,0,41,0.0
FJ606227,0,41,0.0
FJ606228,0,41,0.0
FJ606229,0,41,0.0
FJ606230,0,41,0.0
FJ606231,0,41,0.0
FJ606232,0,41,0.0
FJ606233,0,41,0.0
FJ606234,0,41,0.0
FJ606235,0,41,0.0
FJ606236,0,41,0.0
FJ606237,0,41,0.0
FJ606238,0,41,0.0
FJ606239,0,41,0.0
FJ606240,0,41,0.0
FJ606241,0,41,0.0
FJ606242,0,41,0.0
FJ606243,0,41,0.0
FJ606244,0,41,0.0
FJ606245,0,41,0.0
FJ606246,0,41,0.0
FJ606247,0,41,0.0
FJ606248,0,41,0.0
FJ606249,0,41,0.0
FJ606250,0,41,0.0
FJ606251,0,41,0.0
FJ606252,0,41,0.0
FJ606253,0,41,0.0
FJ606254,0,41,0.0
FJ606255,0,41,0.0
FJ606256,0,41,0.0
FJ606257,0,41,0.0
FJ606258,0,41,0.0
FJ606259,0,41,0.0
FJ606260,0,41,0.0
FJ606261,1,41,0.024390243902439025
FJ606262,1,41,0.024390243902439025
FJ606263,0,41,0.0
FJ606264,0,41,0.0
FJ606265,0,41,0.0
FJ606266,0,41,0.0
FJ606267,0,41,0.0
FJ606268,0,41,0.0
FJ606269,0,41,0.0
FJ606270,0,41,0.0
FJ606271,0,41,0.0
FJ606272,0,41,0.0
FJ606273,0,41,0.0
FJ606274,0,41,0.0
FJ606275,0,41,0.0
FJ606276,0,41,0.0
FJ606277,0,41,0.0
FJ606278,0,41,0.0
FJ606279,0,41,0.0
FJ606280,0,41,0.0
FJ606281,0,41,0.0
FJ606283,0,41,0.0
FJ606284,0,41,0.0
FJ606285,0,41,0.0
FJ606286,0,41,0.0
FJ606287,0,41,0.0
FJ606288,1,41,0.024390243902439025
FJ606289,1,41,0.024390243902439025
FJ606290,1,41,0.024390243902439025
FJ606292,0,41,0.0
FJ606293,0,41,0.0
FJ606294,0,41,0.0
FJ606295,0,41,0.0
FJ606296,0,41,0.0
FJ606299,0,41,0.0
FJ606300,0,41,0.0
FJ606301,0,41,0.0
FJ606302,0,41,0.0
FJ606303,0,41,0.0
FJ606304,0,41,0.0
FJ606305,0,41,0.0
FJ606306,0,41,0.0
FJ606307,0,41,0.0
FJ606308,0,41,0.0
FJ606309,0,41,0.0
FJ606310,0,41,0.0
FJ606311,0,41,0.0
FJ606312,0,41,0.0
FJ606313,0,41,0.0
FJ606314,0,41,0.0
FJ606315,0,41,0.0
FJ606316,0,41,0.0
FJ606317,0,41,0.0
FJ606318,0,41,0.0
FJ606319,0,41,0.0
FJ606320,0,41,0.0
FJ606321,0,41,0.0
FJ606322,0,41,0.0
FJ606323,0,41,0.0
FJ606324,0,41,0.0
FJ606325,0,41,0.0
FJ606326,0,41,0.0
FJ606327,0,41,0.0
FJ606328,0,41,0.0
FJ606329,0,41,0.0
FJ606330,0,41,0.0
FJ606331,0,41,0.0
FJ606332,0,41,0.0
FJ606333,0,41,0.0
FJ606334,0,41,0.0
FJ606335,0,41,0.0
FJ606336,0,41,0.0
FJ606337,0,41,0.0
FJ606338,0,41,0.0
FJ606339,0,41,0.0
FJ606340,0,41,0.0
FJ606341,0,41,0.0
FJ606342,0,41,0.0
FJ606343,0,41,0.0
FJ606344,0,41,0.0
FJ606345,0,41,0.0
FJ606346,0,41,0.0
FJ606347,0,41,0.0
FJ606348,0,41,0.0
FJ606349,0,41,0.0
FJ606350,0,41,0.0
FJ606351,0,41,0.0
FJ606352,0,41,0.0
FJ606353,0,41,0.0
FJ606354,0,41,0.0
FJ606355,0,41,0.0
FJ606356,0,41,0.0
FJ606357,0,41,0.0
FJ606358,0,41,0.0
FJ606359,0,41,0.0
FJ606360,0,41,0.0
FJ606361,0,41,0.0
FJ606362,0,41,0.0
FJ606363,0,41,0.0
FJ606364,0,41,0.0
FJ606365,0,41,0.0
FJ606366,0,41,0.0
FJ606367,0,41,0.0
FJ606368,0,41,0.0
FJ606369,0,41,0.0
FJ606370,0,41,0.0
FJ606371,0,41,0.0
FJ606372,0,41,0.0
FJ606373,0,41,0.0
FJ606374,0,41,0.0
FJ606375,0,41,0.0
FJ606376,0,41,0.0
FJ606378,0,41,0.0
FJ606379,0,41,0.0
FJ606381,0,41,0.0
FJ606382,0,41,0.0
FJ606383,0,41,0.0
FJ606384,0,41,0.0
FJ606385,0,41,0.0
FJ606386,0,41,0.0
FJ606387,0,41,0.0
FJ606388,1,41,0.024390243902439025
FJ606389,0,41,0.0
FJ606390,0,41,0.0
FJ606391,0,41,0.0
FJ606392,0,41,0.0
FJ606393,0,41,0.0
FJ606395,0,41,0.0
FJ606396,0,41,0.0
FJ606397,0,41,0.0
FJ606398,0,41,0.0
FJ606399,0,41,0.0
FJ606400,0,41,0.0
FJ606401,0,41,0.0
FJ606402,0,41,0.0
FJ606403,0,41,0.0
FJ606404,0,41,0.0
FJ606405,0,41,0.0
FJ606406,0,41,0.0
FJ606407,0,41,0.0
FJ606409,0,41,0.0
FJ606410,0,41,0.0
FJ606411,0,41,0.0
FJ606413,0,41,0.0
FJ606414,0,41,0.0
FJ606415,0,41,0.0
FJ606416,0,41,0.0
FJ606417,0,41,0.0
FJ606418,1,41,0.024390243902439025
FJ606419,1,41,0.024390243902439025
FJ606420,0,41,0.0
FJ606421,0,41,0.0
FJ606422,0,41,0.0
FJ606423,0,41,0.0
FJ606425,0,41,0.0
FJ606426,0,41,0.0
FJ606427,0,41,0.0
FJ606428,0,41,0.0
FJ606429,0,41,0.0
FJ606430,0,41,0.0
FJ606431,0,41,0.0
FJ606432,0,41,0.0
FJ606433,0,41,0.0
FJ606434,0,41,0.0
FJ606435,0,41,0.0
FJ606436,0,41,0.0
FJ606437,0,41,0.0
FJ606438,0,41,0.0
FJ606439,0,41,0.0
FJ606440,0,41,0.0
FJ606441,0,41,0.0
FJ606442,0,41,0.0
FJ606443,0,41,0.0
FJ606444,0,41,0.0
FJ606445,0,41,0.0
FJ606446,0,41,0.0
FJ623475,0,41,0.0
FJ623476,0,41,0.0
FJ623477,0,41,0.0
FJ623478,0,41,0.0
FJ623479,0,41,0.0
FJ623480,0,41,0.0
FJ623481,0,41,0.0
FJ623482,0,41,0.0
FJ623483,0,41,0.0
FJ623484,1,41,0.024390243902439025
FJ623485,0,41,0.0
FJ623486,0,41,0.0
FJ623487,0,41,0.0
FJ623488,0,41,0.0
FJ623489,0,41,0.0
FJ623491,0,41,0.0
FJ623492,0,41,0.0
FJ623493,0,41,0.0
FJ623494,0,41,0.0
FJ623495,0,41,0.0
FJ647145,0,41,0.0
FJ667208,0,41,0.0
FJ667209,0,41,0.0
FJ667211,0,41,0.0
FJ667212,0,41,0.0
FJ667213,0,41,0.0
FJ667214,0,41,0.0
FJ667215,0,41,0.0
FJ667217,0,41,0.0
FJ667218,0,41,0.0
FJ667223,0,41,0.0
FJ667224,0,41,0.0
FJ667225,0,41,0.0
FJ667229,0,41,0.0
FJ667230,0,41,0.0
FJ667231,0,41,0.0
FJ667232,0,41,0.0
FJ667233,0,41,0.0
FJ667234,0,41,0.0
FJ667235,0,41,0.0
FJ667236,0,41,0.0
FJ667237,0,41,0.0
FJ667238,0,41,0.0
FJ667239,0,41,0.0
FJ667240,0,41,0.0
FJ667241,0,41,0.0
FJ667242,0,41,0.0
FJ667243,0,41,0.0
FJ667244,0,41,0.0
FJ667245,0,41,0.0
FJ667246,0,41,0.0
FJ667247,0,41,0.0
FJ667248,0,41,0.0
FJ667249,0,41,0.0
FJ667250,0,41,0.0
FJ667251,0,41,0.0
FJ667252,0,41,0.0
FJ667253,0,41,0.0
FJ667254,0,41,0.0
FJ667255,0,41,0.0
FJ667256,0,41,0.0
FJ670515,0,41,0.0
FJ670516,0,41,0.0
FJ670517,0,41,0.0
FJ670518,0,41,0.0
FJ670520,0,41,0.0
FJ670521,0,41,0.0
FJ670522,0,41,0.0
FJ670523,0,41,0.0
FJ670524,0,41,0.0
FJ670525,0,41,0.0
FJ670526,0,41,0.0
FJ670527,0,41,0.0
FJ670528,0,41,0.0
FJ670529,0,41,0.0
FJ670530,0,41,0.0
FJ670531,0,41,0.0
FJ711703,0,41,0.0
FJ853501,0,41,0.0
FJ853502,0,41,0.0
FJ853503,0,41,0.0
FJ853504,0,41,0.0
FJ853505,0,41,0.0
FJ853506,0,41,0.0
FJ853507,0,41,0.0
FJ853508,0,41,0.0
FJ853509,0,41,0.0
FJ853511,0,41,0.0
FJ853512,0,41,0.0
FJ853513,0,41,0.0
FJ853514,0,41,0.0
FJ853515,0,41,0.0
FJ853516,0,41,0.0
FJ853518,0,41,0.0
FJ853519,0,41,0.0
FJ853520,0,41,0.0
FJ853522,0,41,0.0
FJ853523,0,41,0.0
FJ853524,0,41,0.0
FJ853525,0,41,0.0
FJ853527,0,41,0.0
FJ853528,0,41,0.0
FJ853529,0,41,0.0
FJ853531,0,41,0.0
FJ853532,0,41,0.0
FJ853533,0,41,0.0
FJ853534,0,41,0.0
FJ853535,0,41,0.0
FJ853536,0,41,0.0
FJ853537,0,41,0.0
FJ853538,0,41,0.0
FJ853539,0,41,0.0
FJ853540,0,41,0.0
FJ853542,0,41,0.0
FJ853543,0,41,0.0
FJ853547,0,41,0.0
FJ853548,0,41,0.0
FJ853549,0,41,0.0
FJ853550,0,41,0.0
FJ853552,0,41,0.0
FJ853553,0,41,0.0
FJ853554,0,41,0.0
FJ853556,0,41,0.0
FJ853557,0,41,0.0
FJ853559,0,41,0.0
FJ853560,0,41,0.0
FJ853561,0,41,0.0
FJ853562,0,41,0.0
FJ853563,0,41,0.0
FJ853564,0,41,0.0
FJ853565,0,41,0.0
FJ853566,0,41,0.0
FJ853567,0,41,0.0
FJ853568,0,41,0.0
FJ853569,0,41,0.0
FJ853570,0,41,0.0
FJ853571,0,41,0.0
FJ853572,1,41,0.024390243902439025
FJ853573,0,41,0.0
FJ853574,0,41,0.0
FJ853575,0,41,0.0
FJ853576,0,41,0.0
FJ853577,0,41,0.0
FJ853578,0,41,0.0
FJ853579,0,41,0.0
FJ853580,0,41,0.0
FJ853581,0,41,0.0
FJ853582,0,41,0.0
FJ853583,0,41,0.0
FJ853585,0,41,0.0
FJ853586,0,41,0.0
FJ853587,1,41,0.024390243902439025
FJ853588,0,41,0.0
FJ853589,0,41,0.0
FJ853590,0,41,0.0
FJ853591,0,41,0.0
FJ853620,0,41,0.0
FJ853621,0,41,0.0
FJ853622,0,41,0.0
FJ864679,0,41,0.0
FM877777,0,41,0.0
FM877778,0,41,0.0
FM877779,0,41,0.0
FM877780,0,41,0.0
FM877781,0,41,0.0
FM877782,0,41,0.0
FM877783,0,41,0.0
FM877784,0,41,0.0
FN392874,0,41,0.0
FN392875,0,41,0.0
FN392876,0,41,0.0
FN392877,0,41,0.0
FR846408,0,41,0.0
FR846409,0,41,0.0
FR846410,0,41,0.0
GM752708,0,41,0.0
GQ175881,0,41,0.0
GQ175882,0,41,0.0
GQ175883,0,41,0.0
GQ256628,0,41,0.0
GQ256629,0,41,0.0
GQ371217,0,41,0.0
GQ371218,0,41,0.0
GQ371219,0,41,0.0
GQ371221,0,41,0.0
GQ371222,0,41,0.0
GQ371223,0,41,0.0
GQ371224,0,41,0.0
GQ371225,0,41,0.0
GQ371228,0,41,0.0
GQ371229,0,41,0.0
GQ371234,0,41,0.0
GQ371235,0,41,0.0
GQ371236,0,41,0.0
GQ371237,0,41,0.0
GQ371239,1,41,0.024390243902439025
GQ371241,0,41,0.0
GQ371242,0,41,0.0
GQ371244,0,41,0.0
GQ371245,0,41,0.0
GQ371246,0,41,0.0
GQ371248,0,41,0.0
GQ371249,0,41,0.0
GQ371250,0,41,0.0
GQ371254,0,41,0.0
GQ371256,0,41,0.0
GQ371257,0,41,0.0
GQ371258,0,41,0.0
GQ371259,0,41,0.0
GQ371260,0,41,0.0
GQ371261,0,41,0.0
GQ371262,0,41,0.0
GQ371264,0,41,0.0
GQ371265,0,41,0.0
GQ371267,0,41,0.0
GQ371271,0,41,0.0
GQ371273,0,41,0.0
GQ371274,0,41,0.0
GQ371275,0,41,0.0
GQ371277,0,41,0.0
GQ371278,0,41,0.0
GQ371279,0,41,0.0
GQ371281,0,41,0.0
GQ371282,0,41,0.0
GQ371284,0,41,0.0
GQ371286,0,41,0.0
GQ371287,0,41,0.0
GQ371289,0,41,0.0
GQ371290,0,41,0.0
GQ371291,0,41,0.0
GQ371293,0,41,0.0
GQ371294,0,41,0.0
GQ371296,0,41,0.0
GQ371297,0,41,0.0
GQ371298,0,41,0.0
GQ371302,0,41,0.0
GQ371303,0,41,0.0
GQ371306,0,41,0.0
GQ371308,0,41,0.0
GQ371309,0,41,0.0
GQ371312,0,41,0.0
GQ371313,0,41,0.0
GQ371314,0,41,0.0
GQ371315,0,41,0.0
GQ371316,0,41,0.0
GQ371318,0,41,0.0
GQ371321,0,41,0.0
GQ371323,0,41,0.0
GQ371324,0,41,0.0
GQ371325,0,41,0.0
GQ371327,0,41,0.0
GQ371328,0,41,0.0
GQ371332,0,41,0.0
GQ371333,0,41,0.0
GQ371334,0,41,0.0
GQ371335,0,41,0.0
GQ371337,0,41,0.0
GQ371338,0,41,0.0
GQ371339,0,41,0.0
GQ371340,0,41,0.0
GQ371341,0,41,0.0
GQ371344,1,41,0.024390243902439025
GQ371348,0,41,0.0
GQ371349,0,41,0.0
GQ371351,0,41,0.0
GQ371352,0,41,0.0
GQ371354,0,41,0.0
GQ371355,0,41,0.0
GQ371356,0,41,0.0
GQ371357,0,41,0.0
GQ371359,0,41,0.0
GQ371363,0,41,0.0
GQ371367,0,41,0.0
GQ371368,0,41,0.0
GQ371370,0,41,0.0
GQ371373,0,41,0.0
GQ371374,0,41,0.0
GQ371376,0,41,0.0
GQ371378,0,41,0.0
GQ371379,0,41,0.0
GQ371380,0,41,0.0
GQ371381,0,41,0.0
GQ371382,0,41,0.0
GQ371384,0,41,0.0
GQ371385,0,41,0.0
GQ371386,0,41,0.0
GQ371388,0,41,0.0
GQ371389,0,41,0.0
GQ371390,0,41,0.0
GQ371391,0,41,0.0
GQ371393,0,41,0.0
GQ371396,0,41,0.0
GQ371400,0,41,0.0
GQ371401,0,41,0.0
GQ371402,0,41,0.0
GQ371403,0,41,0.0
GQ371406,0,41,0.0
GQ371407,0,41,0.0
GQ371409,0,41,0.0
GQ371410,0,41,0.0
GQ371411,0,41,0.0
GQ371412,0,41,0.0
GQ371414,0,41,0.0
GQ371416,0,41,0.0
GQ371417,0,41,0.0
GQ371418,0,41,0.0
GQ371421,0,41,0.0
GQ371423,0,41,0.0
GQ371425,0,41,0.0
GQ371427,0,41,0.0
GQ371428,0,41,0.0
GQ371429,0,41,0.0
GQ371431,0,41,0.0
GQ371432,0,41,0.0
GQ371433,0,41,0.0
GQ371434,0,41,0.0
GQ371435,0,41,0.0
GQ371437,0,41,0.0
GQ371438,0,41,0.0
GQ371439,0,41,0.0
GQ371440,0,41,0.0
GQ371441,0,41,0.0
GQ371442,0,41,0.0
GQ371443,0,41,0.0
GQ371444,0,41,0.0
GQ371449,0,41,0.0
GQ371450,0,41,0.0
GQ371451,0,41,0.0
GQ371452,0,41,0.0
GQ371455,0,41,0.0
GQ371458,0,41,0.0
GQ371460,0,41,0.0
GQ371462,0,41,0.0
GQ371463,0,41,0.0
GQ371466,0,41,0.0
GQ371472,0,41,0.0
GQ371475,0,41,0.0
GQ371477,0,41,0.0
GQ371478,0,41,0.0
GQ371480,0,41,0.0
GQ371482,0,41,0.0
GQ371484,0,41,0.0
GQ371486,0,41,0.0
GQ371488,0,41,0.0
GQ371489,0,41,0.0
GQ371490,0,41,0.0
GQ371491,0,41,0.0
GQ371492,0,41,0.0
GQ371493,0,41,0.0
GQ371495,1,41,0.024390243902439025
GQ371498,1,41,0.024390243902439025
GQ371499,0,41,0.0
GQ371500,0,41,0.0
GQ371501,0,41,0.0
GQ371504,0,41,0.0
GQ371505,0,41,0.0
GQ371507,0,41,0.0
GQ371510,0,41,0.0
GQ371511,0,41,0.0
GQ371512,0,41,0.0
GQ371513,0,41,0.0
GQ371514,0,41,0.0
GQ371517,0,41,0.0
GQ371520,0,41,0.0
GQ371521,0,41,0.0
GQ371523,0,41,0.0
GQ371524,0,41,0.0
GQ371526,0,41,0.0
GQ371529,0,41,0.0
GQ371532,0,41,0.0
GQ371533,0,41,0.0
GQ371535,0,41,0.0
GQ371537,0,41,0.0
GQ371538,0,41,0.0
GQ371539,0,41,0.0
GQ371540,0,41,0.0
GQ371543,0,41,0.0
GQ371544,0,41,0.0
GQ371545,0,41,0.0
GQ371546,0,41,0.0
GQ371547,0,41,0.0
GQ371548,0,41,0.0
GQ371552,0,41,0.0
GQ371553,0,41,0.0
GQ371555,0,41,0.0
GQ371556,0,41,0.0
GQ371558,0,41,0.0
GQ371559,0,41,0.0
GQ371561,0,41,0.0
GQ371562,0,41,0.0
GQ371565,0,41,0.0
GQ371566,0,41,0.0
GQ371567,0,41,0.0
GQ371569,0,41,0.0
GQ371570,0,41,0.0
GQ371571,0,41,0.0
GQ371578,0,41,0.0
GQ371579,0,41,0.0
GQ371580,0,41,0.0
GQ371581,0,41,0.0
GQ371583,0,41,0.0
GQ371584,0,41,0.0
GQ371587,0,41,0.0
GQ371588,0,41,0.0
GQ371589,0,41,0.0
GQ371591,0,41,0.0
GQ371592,0,41,0.0
GQ371593,0,41,0.0
GQ371594,0,41,0.0
GQ371596,0,41,0.0
GQ371598,0,41,0.0
GQ371599,0,41,0.0
GQ371600,0,41,0.0
GQ371601,0,41,0.0
GQ371602,0,41,0.0
GQ371605,0,41,0.0
GQ371606,0,41,0.0
GQ371607,0,41,0.0
GQ371608,0,41,0.0
GQ371609,0,41,0.0
GQ371610,0,41,0.0
GQ371612,0,41,0.0
GQ371615,0,41,0.0
GQ371619,0,41,0.0
GQ371624,0,41,0.0
GQ371626,0,41,0.0
GQ371627,0,41,0.0
GQ371628,0,41,0.0
GQ371629,0,41,0.0
GQ371630,0,41,0.0
GQ371632,0,41,0.0
GQ371633,0,41,0.0
GQ371634,0,41,0.0
GQ371635,0,41,0.0
GQ371636,0,41,0.0
GQ371637,0,41,0.0
GQ371640,0,41,0.0
GQ371641,0,41,0.0
GQ371648,0,41,0.0
GQ371649,0,41,0.0
GQ371651,0,41,0.0
GQ371655,0,41,0.0
GQ371656,0,41,0.0
GQ371658,0,41,0.0
GQ371660,0,41,0.0
GQ371662,0,41,0.0
GQ371663,0,41,0.0
GQ371664,0,41,0.0
GQ371665,0,41,0.0
GQ371667,0,41,0.0
GQ371668,0,41,0.0
GQ371669,0,41,0.0
GQ371673,0,41,0.0
GQ371674,0,41,0.0
GQ371675,1,41,0.024390243902439025
GQ371676,0,41,0.0
GQ371679,0,41,0.0
GQ371681,0,41,0.0
GQ371682,0,41,0.0
GQ371683,0,41,0.0
GQ371685,0,41,0.0
GQ371686,0,41,0.0
GQ371688,0,41,0.0
GQ371690,0,41,0.0
GQ371693,0,41,0.0
GQ371695,0,41,0.0
GQ371696,0,41,0.0
GQ371698,0,41,0.0
GQ371699,1,41,0.024390243902439025
GQ371700,0,41,0.0
GQ371703,0,41,0.0
GQ371704,0,41,0.0
GQ371706,0,41,0.0
GQ371708,0,41,0.0
GQ371709,0,41,0.0
GQ371710,0,41,0.0
GQ371711,0,41,0.0
GQ371712,0,41,0.0
GQ371716,0,41,0.0
GQ371718,0,41,0.0
GQ371719,0,41,0.0
GQ371721,0,41,0.0
GQ371722,0,41,0.0
GQ371723,0,41,0.0
GQ371724,0,41,0.0
GQ371725,0,41,0.0
GQ371726,0,41,0.0
GQ371729,1,41,0.024390243902439025
GQ371730,0,41,0.0
GQ371731,0,41,0.0
GQ371732,0,41,0.0
GQ371733,0,41,0.0
GQ371734,0,41,0.0
GQ371736,0,41,0.0
GQ371737,0,41,0.0
GQ371738,0,41,0.0
GQ371740,0,41,0.0
GQ371742,0,41,0.0
GQ371745,0,41,0.0
GQ371747,0,41,0.0
GQ371751,0,41,0.0
GQ371752,0,41,0.0
GQ371753,0,41,0.0
GQ371755,0,41,0.0
GQ371756,0,41,0.0
GQ371758,0,41,0.0
GQ371759,0,41,0.0
GQ371761,0,41,0.0
GQ371762,1,41,0.024390243902439025
GQ372986,0,41,0.0
GQ372987,0,41,0.0
GQ372988,0,41,0.0
GQ372989,0,41,0.0
GQ372990,0,41,0.0
GQ429817,0,41,0.0
GQ429865,1,41,0.024390243902439025
GQ429897,0,41,0.0
GQ429911,0,41,0.0
GQ429942,0,41,0.0
GQ430033,0,41,0.0
GQ430063,0,41,0.0
GQ430091,10,41,0.24390243902439024
GQ430114,0,41,0.0
GQ430144,0,41,0.0
GQ430176,0,41,0.0
GQ430207,0,41,0.0
GQ430231,0,41,0.0
GQ430263,0,41,0.0
GQ430293,0,41,0.0
GQ430325,0,41,0.0
GQ430355,0,41,0.0
GQ430383,0,41,0.0
GQ430414,3,41,0.07317073170731707
GQ430478,0,41,0.0
GQ430510,0,41,0.0
GQ430558,0,41,0.0
GQ430587,0,41,0.0
GQ430614,0,41,0.0
GQ430645,0,41,0.0
GQ430674,1,41,0.024390243902439025
GQ430706,0,41,0.0
GQ430738,0,41,0.0
GQ430768,0,41,0.0
GQ430800,0,41,0.0
GQ430832,0,41,0.0
GQ430863,0,41,0.0
GQ430893,0,41,0.0
GQ430925,0,41,0.0
GQ430957,1,41,0.024390243902439025
GQ430988,0,41,0.0
GQ431034,0,41,0.0
GQ431065,0,41,0.0
GQ431096,18,41,0.43902439024390244
GQ431123,18,41,0.43902439024390244
GQ431150,15,41,0.36585365853658536
GQ431191,3,41,0.07317073170731707
GQ431220,0,41,0.0
