Accession,NumAPOBECs,NumConservedAPOBECSites,ADIndex
EU131808,0,37,0.0
EU131809,0,37,0.0
EU131810,2,37,0.05405405405405406
EU131811,0,37,0.0
EU161643,0,37,0.0
EU166353,0,37,0.0
EU166379,0,37,0.0
EU166413,0,37,0.0
EU166439,0,37,0.0
EU166576,0,37,0.0
EU166605,0,37,0.0
EU166653,0,37,0.0
EU166681,0,37,0.0
EU166718,0,37,0.0
EU166759,0,37,0.0
EU166779,0,37,0.0
EU170136,0,37,0.0
EU170138,0,37,0.0
EU170140,0,37,0.0
EU170142,0,37,0.0
EU170143,0,37,0.0
EU170144,0,37,0.0
EU170145,0,37,0.0
EU170146,0,37,0.0
EU170147,0,37,0.0
EU170148,0,37,0.0
EU170149,0,37,0.0
EU170150,0,37,0.0
EU170151,0,37,0.0
EU170153,0,37,0.0
EU170154,0,37,0.0
EU191613,0,37,0.0
EU191615,0,37,0.0
EU191616,0,37,0.0
EU191618,0,37,0.0
EU220698,0,37,0.0
EU251192,0,37,0.0
EU251194,0,37,0.0
EU251195,0,37,0.0
EU251201,0,37,0.0
EU251207,0,37,0.0
EU251208,0,37,0.0
EU251210,0,37,0.0
EU251211,0,37,0.0
EU251212,0,37,0.0
EU251214,0,37,0.0
EU251216,0,37,0.0
EU251220,0,37,0.0
EU251222,0,37,0.0
EU251223,0,37,0.0
EU251225,0,37,0.0
EU251226,0,37,0.0
EU251228,0,37,0.0
EU251232,0,37,0.0
EU251235,0,37,0.0
EU251237,0,37,0.0
EU251242,0,37,0.0
EU251247,0,37,0.0
EU251249,0,37,0.0
EU251251,0,37,0.0
EU251253,0,37,0.0
EU251254,0,37,0.0
EU251258,0,37,0.0
EU251260,0,37,0.0
EU251265,0,37,0.0
EU251269,0,37,0.0
EU251270,0,37,0.0
EU251271,0,37,0.0
EU251273,0,37,0.0
EU251275,0,37,0.0
EU251279,0,37,0.0
EU251281,0,37,0.0
EU251284,0,37,0.0
EU251285,0,37,0.0
EU251289,0,37,0.0
EU251290,0,37,0.0
EU251291,0,37,0.0
EU251297,0,37,0.0
EU251300,0,37,0.0
EU251304,0,37,0.0
EU251306,0,37,0.0
EU251308,0,37,0.0
EU251310,0,37,0.0
EU251313,0,37,0.0
EU251315,0,37,0.0
EU251317,0,37,0.0
EU251320,0,37,0.0
EU251325,0,37,0.0
EU251328,0,37,0.0
EU251331,0,37,0.0
EU251336,0,37,0.0
EU251345,0,37,0.0
EU251351,0,37,0.0
EU251353,0,37,0.0
EU251358,0,37,0.0
EU251361,0,37,0.0
EU251363,0,37,0.0
EU251367,0,37,0.0
EU251370,0,37,0.0
EU251371,0,37,0.0
EU251375,0,37,0.0
EU251378,0,37,0.0
EU281662,0,37,0.0
EU281665,0,37,0.0
EU281666,0,37,0.0
EU281668,0,37,0.0
EU281669,0,37,0.0
EU281670,0,37,0.0
EU281671,0,37,0.0
EU281674,0,37,0.0
EU281675,0,37,0.0
EU281676,0,37,0.0
EU281677,0,37,0.0
EU281678,0,37,0.0
EU281679,0,37,0.0
EU281680,0,37,0.0
EU281681,0,37,0.0
EU281682,0,37,0.0
EU281683,0,37,0.0
EU281684,0,37,0.0
EU281685,0,37,0.0
EU281686,0,37,0.0
EU281691,0,37,0.0
EU281693,1,37,0.02702702702702703
EU281694,0,37,0.0
EU281695,0,37,0.0
EU281698,0,37,0.0
EU281699,0,37,0.0
EU281700,0,37,0.0
EU281701,0,37,0.0
EU281702,0,37,0.0
EU281704,0,37,0.0
EU281706,0,37,0.0
EU281709,0,37,0.0
EU281710,0,37,0.0
EU281715,0,37,0.0
EU281716,0,37,0.0
EU281718,0,37,0.0
EU281720,0,37,0.0
EU281722,0,37,0.0
EU281726,0,37,0.0
EU281727,0,37,0.0
EU281728,0,37,0.0
EU281729,0,37,0.0
EU281730,0,37,0.0
EU281731,0,37,0.0
EU281732,0,37,0.0
EU281733,0,37,0.0
EU281995,0,37,0.0
EU281996,0,37,0.0
EU281997,0,37,0.0
EU281998,0,37,0.0
EU281999,0,37,0.0
EU293444,0,37,0.0
EU293450,0,37,0.0
EU342828,0,37,0.0
EU342829,0,37,0.0
EU342833,0,37,0.0
EU342834,0,37,0.0
EU342836,0,37,0.0
EU342837,0,37,0.0
EU342838,0,37,0.0
EU342839,0,37,0.0
EU342840,0,37,0.0
EU342841,0,37,0.0
EU342843,0,37,0.0
EU342845,0,37,0.0
EU342846,0,37,0.0
EU342848,0,37,0.0
EU342852,0,37,0.0
EU342854,0,37,0.0
EU342857,0,37,0.0
EU342858,0,37,0.0
EU342859,0,37,0.0
EU342863,0,37,0.0
EU342865,0,37,0.0
EU363825,0,37,0.0
EU363826,0,37,0.0
EU363827,0,37,0.0
EU363828,0,37,0.0
EU363829,0,37,0.0
EU363830,0,37,0.0
EU363831,0,37,0.0
EU363832,0,37,0.0
EU363833,0,37,0.0
EU363834,0,37,0.0
EU363835,0,37,0.0
EU363836,0,37,0.0
EU363837,0,37,0.0
EU363838,0,37,0.0
EU363839,0,37,0.0
EU363840,0,37,0.0
EU363841,0,37,0.0
EU363842,0,37,0.0
EU363843,0,37,0.0
EU363844,0,37,0.0
EU363845,0,37,0.0
EU363846,0,37,0.0
EU363847,0,37,0.0
EU363848,0,37,0.0
EU363849,0,37,0.0
EU363850,0,37,0.0
EU363851,0,37,0.0
EU448295,0,37,0.0
EU448296,0,37,0.0
EU480455,0,37,0.0
EU480456,1,37,0.02702702702702703
EU480457,0,37,0.0
EU480458,0,37,0.0
EU480459,0,37,0.0
EU480460,0,37,0.0
EU480461,0,37,0.0
EU480462,0,37,0.0
EU480463,0,37,0.0
EU480464,0,37,0.0
EU480465,0,37,0.0
EU480466,0,37,0.0
EU480467,0,37,0.0
EU480468,0,37,0.0
EU480469,0,37,0.0
EU480470,0,37,0.0
EU480471,0,37,0.0
EU480472,0,37,0.0
EU480473,0,37,0.0
EU480474,0,37,0.0
EU480475,0,37,0.0
EU480476,0,37,0.0
EU480477,4,37,0.10810810810810811
EU513182,0,37,0.0
EU513183,0,37,0.0
EU513184,0,37,0.0
EU513185,0,37,0.0
EU513186,0,37,0.0
EU513187,0,37,0.0
EU513188,0,37,0.0
EU513189,0,37,0.0
EU513190,0,37,0.0
EU513191,0,37,0.0
EU513192,0,37,0.0
EU513193,0,37,0.0
EU513194,0,37,0.0
EU513195,0,37,0.0
EU513196,0,37,0.0
EU513198,0,37,0.0
EU513199,0,37,0.0
EU517815,0,37,0.0
EU517816,0,37,0.0
EU517817,0,37,0.0
EU517818,0,37,0.0
EU517819,0,37,0.0
EU517820,0,37,0.0
EU517821,0,37,0.0
EU517822,0,37,0.0
EU517823,0,37,0.0
EU517824,0,37,0.0
EU517825,0,37,0.0
EU517826,0,37,0.0
EU517827,0,37,0.0
EU517828,0,37,0.0
EU517829,0,37,0.0
EU517830,0,37,0.0
EU517831,0,37,0.0
EU517832,0,37,0.0
EU517833,0,37,0.0
EU517834,0,37,0.0
EU517835,0,37,0.0
EU517836,0,37,0.0
EU517837,0,37,0.0
EU517838,0,37,0.0
EU517839,1,37,0.02702702702702703
EU521727,0,37,0.0
EU521728,0,37,0.0
EU521729,0,37,0.0
EU577479,0,37,0.0
EU577589,0,37,0.0
EU581823,0,37,0.0
EU581824,0,37,0.0
EU581826,0,37,0.0
EU581827,0,37,0.0
EU581828,0,37,0.0
EU604549,0,37,0.0
EU604591,0,37,0.0
EU616639,0,37,0.0
EU622001,0,37,0.0
EU622006,1,37,0.02702702702702703
EU622009,0,37,0.0
EU622012,0,37,0.0
EU663615,0,37,0.0
EU668962,0,37,0.0
EU668963,5,37,0.13513513513513514
EU668964,2,37,0.05405405405405406
EU668966,0,37,0.0
EU668967,0,37,0.0
EU668968,0,37,0.0
EU668969,0,37,0.0
EU668970,0,37,0.0
EU668971,0,37,0.0
EU668972,1,37,0.02702702702702703
EU668973,0,37,0.0
EU668974,0,37,0.0
EU668975,0,37,0.0
EU668976,22,37,0.5945945945945946
EU668977,0,37,0.0
EU668978,0,37,0.0
EU668979,0,37,0.0
EU668980,0,37,0.0
EU668981,0,37,0.0
EU668982,0,37,0.0
EU668983,0,37,0.0
EU668984,1,37,0.02702702702702703
EU668985,0,37,0.0
EU668986,0,37,0.0
EU668987,0,37,0.0
EU668988,0,37,0.0
EU668989,0,37,0.0
EU668990,0,37,0.0
EU668991,0,37,0.0
EU683891,0,37,0.0
EU693240,0,37,0.0
EU697904,0,37,0.0
EU697905,0,37,0.0
EU697906,0,37,0.0
EU697907,0,37,0.0
EU697908,0,37,0.0
EU697909,0,37,0.0
EU735540,0,37,0.0
EU743963,0,37,0.0
EU743973,0,37,0.0
EU744014,0,37,0.0
EU744055,0,37,0.0
EU744097,0,37,0.0
EU744146,0,37,0.0
EU786670,0,37,0.0
EU786671,0,37,0.0
EU786672,0,37,0.0
EU786673,0,37,0.0
EU786674,0,37,0.0
EU786675,0,37,0.0
EU786676,0,37,0.0
EU786677,0,37,0.0
EU786678,0,37,0.0
EU786679,0,37,0.0
EU786680,0,37,0.0
EU786681,0,37,0.0
EU807761,0,37,0.0
EU839596,0,37,0.0
EU839597,0,37,0.0
EU839598,0,37,0.0
EU839600,0,37,0.0
EU839601,0,37,0.0
EU839602,0,37,0.0
EU839603,0,37,0.0
EU839604,0,37,0.0
EU839605,0,37,0.0
EU839606,0,37,0.0
EU839607,0,37,0.0
EU839608,0,37,0.0
EU839609,0,37,0.0
EU839610,0,37,0.0
EU850429,0,37,0.0
EU852934,0,37,0.0
EU852942,0,37,0.0
EU852950,0,37,0.0
EU852958,0,37,0.0
EU852966,0,37,0.0
EU852974,0,37,0.0
EU852982,0,37,0.0
EU852990,0,37,0.0
EU852998,0,37,0.0
EU853006,0,37,0.0
EU853014,0,37,0.0
EU853022,0,37,0.0
EU853030,0,37,0.0
EU853038,0,37,0.0
EU853046,0,37,0.0
EU853054,0,37,0.0
EU853062,0,37,0.0
EU853070,0,37,0.0
EU853078,0,37,0.0
EU853086,0,37,0.0
EU853094,0,37,0.0
EU853102,0,37,0.0
EU853110,0,37,0.0
EU853118,0,37,0.0
EU853126,0,37,0.0
EU853134,0,37,0.0
EU861977,0,37,0.0
EU863416,0,37,0.0
EU863417,0,37,0.0
EU863418,0,37,0.0
EU863419,0,37,0.0
EU863420,0,37,0.0
EU863421,0,37,0.0
EU863422,0,37,0.0
EU863423,0,37,0.0
EU863424,0,37,0.0
EU863425,0,37,0.0
EU863426,0,37,0.0
EU863427,0,37,0.0
EU863428,0,37,0.0
EU863429,0,37,0.0
EU863430,0,37,0.0
EU863431,0,37,0.0
EU863432,0,37,0.0
EU863433,0,37,0.0
EU863434,0,37,0.0
EU863435,0,37,0.0
EU863436,0,37,0.0
EU863437,0,37,0.0
EU863438,0,37,0.0
EU863439,0,37,0.0
EU863440,2,37,0.05405405405405406
EU863441,0,37,0.0
EU863442,0,37,0.0
EU863443,0,37,0.0
EU863444,0,37,0.0
EU863445,0,37,0.0
EU863446,0,37,0.0
EU863447,0,37,0.0
EU863448,0,37,0.0
EU863449,0,37,0.0
EU863450,0,37,0.0
EU863451,0,37,0.0
EU884500,1,37,0.02702702702702703
EU884501,0,37,0.0
EU885759,0,37,0.0
EU885760,0,37,0.0
EU885761,0,37,0.0
EU885762,0,37,0.0
EU885763,0,37,0.0
EU885764,0,37,0.0
EU885765,0,37,0.0
EU885766,0,37,0.0
EU908214,0,37,0.0
EU908216,0,37,0.0
EU908218,0,37,0.0
EU908221,0,37,0.0
EU908222,0,37,0.0
EU908224,0,37,0.0
FJ147116,0,37,0.0
FJ152546,0,37,0.0
FJ152547,0,37,0.0
FJ152548,0,37,0.0
FJ185237,0,37,0.0
FJ185238,0,37,0.0
FJ185239,0,37,0.0
FJ185240,0,37,0.0
FJ185241,0,37,0.0
FJ185242,1,37,0.02702702702702703
FJ185243,0,37,0.0
FJ185244,0,37,0.0
FJ185245,0,37,0.0
FJ185246,0,37,0.0
FJ185247,0,37,0.0
FJ185248,0,37,0.0
FJ185249,0,37,0.0
FJ185250,0,37,0.0
FJ185251,0,37,0.0
FJ185252,1,37,0.02702702702702703
FJ185253,0,37,0.0
FJ185254,0,37,0.0
FJ185255,0,37,0.0
FJ185256,1,37,0.02702702702702703
FJ185257,1,37,0.02702702702702703
FJ185258,0,37,0.0
FJ185259,0,37,0.0
FJ185260,0,37,0.0
FJ195086,0,37,0.0
FJ195087,16,37,0.43243243243243246
FJ195088,0,37,0.0
FJ195089,0,37,0.0
FJ195090,0,37,0.0
FJ195091,0,37,0.0
FJ213780,0,37,0.0
FJ213781,0,37,0.0
FJ213782,0,37,0.0
FJ213783,0,37,0.0
FJ222409,0,37,0.0
FJ229800,0,37,0.0
FJ229801,0,37,0.0
FJ229805,0,37,0.0
FJ229806,0,37,0.0
FJ229810,0,37,0.0
FJ229811,0,37,0.0
FJ229812,0,37,0.0
FJ229813,0,37,0.0
FJ229814,0,37,0.0
FJ229817,0,37,0.0
FJ229818,0,37,0.0
FJ229819,0,37,0.0
FJ229821,0,37,0.0
FJ229827,0,37,0.0
FJ229828,0,37,0.0
FJ229829,0,37,0.0
FJ229830,0,37,0.0
FJ229831,0,37,0.0
FJ229832,0,37,0.0
FJ229833,1,37,0.02702702702702703
FJ229834,0,37,0.0
FJ229835,0,37,0.0
FJ229836,0,37,0.0
FJ229837,0,37,0.0
FJ229838,0,37,0.0
FJ238521,1,37,0.02702702702702703
FJ240219,0,37,0.0
FJ240220,0,37,0.0
FJ358521,0,37,0.0
FJ388890,0,37,0.0
FJ388891,0,37,0.0
FJ388892,0,37,0.0
FJ388893,0,37,0.0
FJ388894,0,37,0.0
FJ388895,0,37,0.0
FJ388896,1,37,0.02702702702702703
FJ388897,25,37,0.6756756756756757
FJ388898,0,37,0.0
FJ388899,0,37,0.0
FJ388900,19,37,0.5135135135135135
FJ388901,0,37,0.0
FJ388903,0,37,0.0
FJ388904,0,37,0.0
FJ388905,0,37,0.0
FJ388908,0,37,0.0
FJ388909,0,37,0.0
FJ388910,0,37,0.0
FJ388911,0,37,0.0
FJ388912,0,37,0.0
FJ388913,0,37,0.0
FJ388914,0,37,0.0
FJ388915,0,37,0.0
FJ388916,0,37,0.0
FJ388917,0,37,0.0
FJ388918,0,37,0.0
FJ388919,0,37,0.0
FJ388921,0,37,0.0
FJ388923,0,37,0.0
FJ388924,0,37,0.0
FJ388925,0,37,0.0
FJ388927,0,37,0.0
FJ388930,0,37,0.0
FJ388931,0,37,0.0
FJ388933,0,37,0.0
FJ388934,0,37,0.0
FJ388935,1,37,0.02702702702702703
FJ388936,0,37,0.0
FJ388937,0,37,0.0
FJ388938,0,37,0.0
FJ388939,0,37,0.0
FJ388940,0,37,0.0
FJ388943,0,37,0.0
FJ388945,2,37,0.05405405405405406
FJ388947,0,37,0.0
FJ388949,2,37,0.05405405405405406
FJ388955,0,37,0.0
FJ388956,1,37,0.02702702702702703
FJ388957,1,37,0.02702702702702703
FJ388959,0,37,0.0
FJ388960,0,37,0.0
FJ388961,0,37,0.0
FJ388962,0,37,0.0
FJ388963,15,37,0.40540540540540543
FJ388964,0,37,0.0
FJ389363,0,37,0.0
FJ389364,1,37,0.02702702702702703
FJ389365,0,37,0.0
FJ389366,0,37,0.0
FJ389367,0,37,0.0
FJ396012,0,37,0.0
FJ396016,0,37,0.0
FJ396022,0,37,0.0
FJ396026,0,37,0.0
FJ396028,0,37,0.0
FJ403482,6,37,0.16216216216216217
FJ441290,0,37,0.0
FJ443274,0,37,0.0
FJ443367,0,37,0.0
FJ443455,0,37,0.0
FJ443520,0,37,0.0
FJ443533,0,37,0.0
FJ443548,0,37,0.0
FJ443557,0,37,0.0
FJ443575,0,37,0.0
FJ443600,0,37,0.0
FJ443624,0,37,0.0
FJ443644,0,37,0.0
FJ443666,0,37,0.0
FJ443690,0,37,0.0
FJ443713,0,37,0.0
FJ443734,0,37,0.0
FJ443757,0,37,0.0
FJ443782,0,37,0.0
FJ443839,0,37,0.0
FJ443861,0,37,0.0
FJ443883,0,37,0.0
FJ443938,0,37,0.0
FJ443989,0,37,0.0
FJ444007,0,37,0.0
FJ444035,0,37,0.0
FJ444058,0,37,0.0
FJ444077,0,37,0.0
FJ444092,0,37,0.0
FJ444120,0,37,0.0
FJ444159,0,37,0.0
FJ444186,0,37,0.0
FJ444208,0,37,0.0
FJ444230,0,37,0.0
FJ444253,0,37,0.0
FJ444281,0,37,0.0
FJ444305,0,37,0.0
FJ444325,0,37,0.0
FJ444347,0,37,0.0
FJ444369,0,37,0.0
FJ444392,0,37,0.0
FJ444416,0,37,0.0
FJ444436,0,37,0.0
FJ444457,0,37,0.0
FJ444480,0,37,0.0
FJ444501,0,37,0.0
FJ444523,0,37,0.0
FJ444543,0,37,0.0
FJ444566,0,37,0.0
FJ444589,0,37,0.0
FJ444611,0,37,0.0
FJ469705,0,37,0.0
FJ469718,0,37,0.0
FJ469721,0,37,0.0
FJ469744,0,37,0.0
FJ469752,0,37,0.0
FJ469764,0,37,0.0
FJ496072,0,37,0.0
FJ496081,0,37,0.0
FJ515874,0,37,0.0
FJ623475,0,37,0.0
FJ623476,0,37,0.0
FJ623477,0,37,0.0
FJ623478,0,37,0.0
FJ623479,0,37,0.0
FJ623480,0,37,0.0
FJ623481,0,37,0.0
FJ623482,0,37,0.0
FJ623483,0,37,0.0
FJ623484,0,37,0.0
FJ623485,1,37,0.02702702702702703
FJ623486,0,37,0.0
FJ623487,0,37,0.0
FJ623489,0,37,0.0
FJ623490,0,37,0.0
FJ623491,0,37,0.0
FJ623492,0,37,0.0
FJ623493,0,37,0.0
FJ623494,0,37,0.0
FJ623495,0,37,0.0
FJ647145,0,37,0.0
FJ647147,0,37,0.0
FJ647148,0,37,0.0
FJ653098,0,37,0.0
FJ653122,0,37,0.0
FJ653146,0,37,0.0
FJ653194,0,37,0.0
FJ653218,0,37,0.0
FJ653242,1,37,0.02702702702702703
FJ653278,0,37,0.0
FJ653332,0,37,0.0
FJ653380,0,37,0.0
FJ653404,0,37,0.0
FJ653428,0,37,0.0
FJ653452,0,37,0.0
FJ653476,0,37,0.0
FJ653500,0,37,0.0
FJ653524,0,37,0.0
FJ653548,0,37,0.0
FJ653572,0,37,0.0
FJ653596,0,37,0.0
FJ670515,0,37,0.0
FJ670516,0,37,0.0
FJ670517,0,37,0.0
FJ670518,0,37,0.0
FJ670519,0,37,0.0
FJ670520,0,37,0.0
FJ670521,0,37,0.0
FJ670522,0,37,0.0
FJ670523,0,37,0.0
FJ670524,0,37,0.0
FJ670525,0,37,0.0
FJ670526,0,37,0.0
FJ670527,0,37,0.0
FJ670528,0,37,0.0
FJ670529,0,37,0.0
FJ670530,0,37,0.0
FJ670531,0,37,0.0
FJ687532,0,37,0.0
FJ711703,0,37,0.0
FJ798320,0,37,0.0
FJ798366,0,37,0.0
FJ798391,0,37,0.0
FJ798405,0,37,0.0
FJ798415,0,37,0.0
FJ798433,0,37,0.0
FJ798457,0,37,0.0
FJ798474,0,37,0.0
FJ798503,0,37,0.0
FJ798521,0,37,0.0
FJ798544,0,37,0.0
FJ817365,0,37,0.0
FJ817366,0,37,0.0
FJ817368,0,37,0.0
FJ817370,0,37,0.0
FJ817371,0,37,0.0
FJ817372,0,37,0.0
FJ846628,0,37,0.0
FJ846633,0,37,0.0
FJ853620,0,37,0.0
FJ853622,0,37,0.0
FJ864679,0,37,0.0
FJ866113,0,37,0.0
FJ866117,0,37,0.0
FJ866118,0,37,0.0
FJ866119,0,37,0.0
FJ866121,0,37,0.0
FJ866124,0,37,0.0
FJ866128,0,37,0.0
FJ866131,0,37,0.0
FJ866133,0,37,0.0
FJ866136,0,37,0.0
FJ866138,0,37,0.0
FJ866139,0,37,0.0
FJ904244,0,37,0.0
FJ977091,0,37,0.0
FJ977092,0,37,0.0
FJ977095,0,37,0.0
FM165626,0,37,0.0
FM165645,0,37,0.0
FM877777,0,37,0.0
FM877779,0,37,0.0
FM877780,0,37,0.0
FM877781,0,37,0.0
FM877782,0,37,0.0
FN392869,0,37,0.0
FN392870,0,37,0.0
FN392871,0,37,0.0
FN392873,0,37,0.0
FN392874,0,37,0.0
FN392875,0,37,0.0
FN392876,0,37,0.0
FN392877,0,37,0.0
FN432725,0,37,0.0
FR846408,0,37,0.0
FR846409,0,37,0.0
FR846410,0,37,0.0
GQ153936,0,37,0.0
GQ175881,0,37,0.0
GQ175882,0,37,0.0
GQ175883,0,37,0.0
GQ222685,0,37,0.0
GQ229529,0,37,0.0
GQ245681,0,37,0.0
GQ256645,0,37,0.0
GQ256646,0,37,0.0
GQ290462,0,37,0.0
GQ304518,0,37,0.0
GQ351296,0,37,0.0
GQ372987,0,37,0.0
GQ372988,0,37,0.0
GQ372989,0,37,0.0
GQ372990,0,37,0.0
GQ477441,0,37,0.0
GQ477442,0,37,0.0
GQ477443,0,37,0.0
GQ477444,0,37,0.0
GQ477445,0,37,0.0
GQ477446,0,37,0.0
GQ477447,0,37,0.0
GQ477448,0,37,0.0
GQ477449,0,37,0.0
GQ477450,0,37,0.0
GQ477451,0,37,0.0
GQ485312,0,37,0.0
GQ485415,0,37,0.0
GQ845124,0,37,0.0
GQ845126,0,37,0.0
GQ859273,0,37,0.0
GQ859285,0,37,0.0
GQ859295,0,37,0.0
GQ862780,0,37,0.0
GQ862781,0,37,0.0
GU074012,0,37,0.0
GU177863,0,37,0.0
GU191348,1,37,0.02702702702702703
GU191360,0,37,0.0
GU191372,0,37,0.0
GU191384,0,37,0.0
GU201611,0,37,0.0
GU204919,0,37,0.0
GU204922,0,37,0.0
GU204925,0,37,0.0
GU204929,0,37,0.0
GU204933,0,37,0.0
GU204937,0,37,0.0
GU204941,0,37,0.0
GU207884,0,37,0.0
GU216724,0,37,0.0
GU216803,0,37,0.0
GU216838,0,37,0.0
GU230137,0,37,0.0
GU230139,0,37,0.0
GU252766,0,37,0.0
GU252767,0,37,0.0
GU252769,0,37,0.0
GU252771,0,37,0.0
GU252773,0,37,0.0
GU252775,0,37,0.0
GU252777,0,37,0.0
GU252779,0,37,0.0
GU252788,0,37,0.0
GU252789,0,37,0.0
GU252793,0,37,0.0
GU252795,0,37,0.0
GU252799,0,37,0.0
GU252803,0,37,0.0
GU252807,0,37,0.0
GU252809,0,37,0.0
GU252811,0,37,0.0
GU329048,0,37,0.0
GU329053,0,37,0.0
GU329063,0,37,0.0
GU329078,0,37,0.0
GU329094,0,37,0.0
GU329107,0,37,0.0
GU329121,0,37,0.0
GU329131,0,37,0.0
GU329144,0,37,0.0
GU329154,0,37,0.0
GU329164,0,37,0.0
GU329175,0,37,0.0
GU329184,0,37,0.0
GU329195,0,37,0.0
GU329205,0,37,0.0
GU329216,0,37,0.0
GU329236,0,37,0.0
GU329257,0,37,0.0
GU329271,0,37,0.0
GU329289,0,37,0.0
GU329300,0,37,0.0
GU329310,0,37,0.0
GU329321,0,37,0.0
GU329333,0,37,0.0
GU329343,0,37,0.0
GU329354,0,37,0.0
GU329364,0,37,0.0
GU329375,0,37,0.0
GU329389,0,37,0.0
GU329399,0,37,0.0
GU329415,0,37,0.0
GU329437,0,37,0.0
GU329458,0,37,0.0
GU329481,0,37,0.0
GU329490,0,37,0.0
GU329500,0,37,0.0
GU329510,0,37,0.0
GU330247,0,37,0.0
GU330333,0,37,0.0
GU330396,0,37,0.0
GU330462,0,37,0.0
GU330499,0,37,0.0
GU330524,0,37,0.0
GU330549,0,37,0.0
GU330598,0,37,0.0
GU330622,0,37,0.0
GU330692,0,37,0.0
GU330731,0,37,0.0
GU330809,0,37,0.0
GU330839,0,37,0.0
GU330862,0,37,0.0
GU330916,0,37,0.0
GU330956,0,37,0.0
GU330994,0,37,0.0
GU331039,0,37,0.0
GU331066,0,37,0.0
GU331094,0,37,0.0
GU331183,0,37,0.0
GU331218,0,37,0.0
GU331463,0,37,0.0
GU331496,0,37,0.0
GU331550,0,37,0.0
GU331590,0,37,0.0
GU331722,0,37,0.0
GU331748,0,37,0.0
GU332506,0,37,0.0
GU332507,0,37,0.0
GU332508,0,37,0.0
GU332509,0,37,0.0
GU332511,0,37,0.0
GU332512,0,37,0.0
GU332513,0,37,0.0
GU362013,0,37,0.0
GU362881,0,37,0.0
GU362882,0,37,0.0
GU362883,0,37,0.0
GU362885,0,37,0.0
GU362886,0,37,0.0
GU367395,0,37,0.0
GU367398,0,37,0.0
GU367399,0,37,0.0
GU367403,0,37,0.0
GU367404,0,37,0.0
GU367405,0,37,0.0
GU367406,0,37,0.0
GU367407,0,37,0.0
GU367408,0,37,0.0
GU367409,0,37,0.0
GU367410,0,37,0.0
GU367412,0,37,0.0
GU455425,0,37,0.0
GU455456,0,37,0.0
GU455476,0,37,0.0
GU455494,0,37,0.0
GU455514,0,37,0.0
GU481107,0,37,0.0
GU481156,0,37,0.0
GU481203,0,37,0.0
GU481254,0,37,0.0
GU481277,0,37,0.0
GU481329,0,37,0.0
GU481371,0,37,0.0
GU481392,0,37,0.0
GU481421,0,37,0.0
GU481472,0,37,0.0
GU481519,0,37,0.0
GU481537,0,37,0.0
GU481566,0,37,0.0
GU481591,0,37,0.0
GU481615,0,37,0.0
GU481636,0,37,0.0
GU481661,0,37,0.0
GU562001,0,37,0.0
GU562028,1,37,0.02702702702702703
GU562058,0,37,0.0
GU562080,0,37,0.0
GU562105,0,37,0.0
GU562134,0,37,0.0
GU562153,0,37,0.0
GU562218,0,37,0.0
GU562249,0,37,0.0
GU562271,0,37,0.0
GU564221,0,37,0.0
GU564223,0,37,0.0
GU564224,0,37,0.0
GU564225,0,37,0.0
GU564226,25,37,0.6756756756756757
GU564227,0,37,0.0
GU564228,0,37,0.0
GU564230,0,37,0.0
GU595148,0,37,0.0
GU595149,0,37,0.0
GU595150,0,37,0.0
GU595151,0,37,0.0
GU595152,0,37,0.0
GU595153,0,37,0.0
GU595154,0,37,0.0
GU595155,0,37,0.0
GU595156,0,37,0.0
GU595157,3,37,0.08108108108108109
GU595158,0,37,0.0
GU595160,0,37,0.0
GU724973,0,37,0.0
GU727872,0,37,0.0
GU727873,0,37,0.0
GU727875,0,37,0.0
GU727876,0,37,0.0
GU727879,0,37,0.0
GU727880,0,37,0.0
GU727882,0,37,0.0
GU727883,0,37,0.0
GU727884,0,37,0.0
GU727889,0,37,0.0
GU727893,0,37,0.0
GU727895,0,37,0.0
GU727898,0,37,0.0
GU727899,0,37,0.0
GU727902,0,37,0.0
GU727916,0,37,0.0
GU727917,0,37,0.0
GU727928,0,37,0.0
GU727934,0,37,0.0
GU727943,0,37,0.0
GU727948,0,37,0.0
GU727951,0,37,0.0
GU727952,1,37,0.02702702702702703
GU727955,0,37,0.0
GU727957,0,37,0.0
GU727960,1,37,0.02702702702702703
GU727961,0,37,0.0
GU727972,0,37,0.0
GU727973,0,37,0.0
GU727974,0,37,0.0
GU727977,0,37,0.0
GU727980,1,37,0.02702702702702703
GU727982,0,37,0.0
GU727983,0,37,0.0
GU727986,0,37,0.0
GU727995,0,37,0.0
GU727999,0,37,0.0
GU728000,0,37,0.0
GU728001,0,37,0.0
GU728005,0,37,0.0
GU728008,0,37,0.0
GU728010,0,37,0.0
GU728014,0,37,0.0
GU728025,0,37,0.0
GU728030,0,37,0.0
GU728039,0,37,0.0
GU728041,0,37,0.0
GU728051,0,37,0.0
GU728054,0,37,0.0
GU728055,3,37,0.08108108108108109
GU728060,0,37,0.0
GU728062,1,37,0.02702702702702703
GU728066,0,37,0.0
GU728067,0,37,0.0
GU728070,0,37,0.0
GU728073,1,37,0.02702702702702703
GU728086,0,37,0.0
GU728088,0,37,0.0
GU728089,0,37,0.0
GU728090,0,37,0.0
GU728092,0,37,0.0
GU728093,0,37,0.0
GU728094,0,37,0.0
GU728101,0,37,0.0
GU728105,0,37,0.0
GU728112,0,37,0.0
GU728116,0,37,0.0
